date,vehicle_category,maker,electric_vehicles_sold,uuid,year,month,cumulative_sales,segment
2022-02-01,2-Wheelers,AMPERE,4431,60124ab9-1603-4167-b708-bdb1d65bc7e1,2022,February,18844,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,ATHER,2232,1d0a5e34-ac02-48b6-813e-34cfa528a778,2022,February,17744,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,PURE EV,1428,308fab0c-260d-4716-a5b2-bb1c3dc61e8e,2022,February,12903,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,OLA ELECTRIC,3911,db7e4bd1-796f-4f23-8554-4c848862647b,2022,February,5258,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,TVS,1560,a4625f6e-d087-462d-b874-761d6079cd11,2022,February,7348,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,REVOLT,1128,d1594d95-00e6-4d4d-b39f-2f50823854d7,2022,February,6228,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,BAJAJ,1372,52c1f825-eaed-4cf6-a151-424007336b54,2022,February,6259,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,BEING,1149,9e069f9a-2e67-4c8d-ae43-0a2988fec685,2022,February,6361,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,JITENDRA,583,a98a0a04-01c6-48d2-ab2f-8a06a9c65c15,2022,February,2823,Two-Wheeler Manufacturer
2022-02-01,2-Wheelers,OTHERS,4033,c4952f23-9a4b-40f6-8af7-26e42ba2df7e,2022,February,19528,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,OLA ELECTRIC,17762,10e4bd88-263e-46c4-aecf-29cbd85e3b89,2023,February,144586,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,OKINAWA,3848,051a33e2-6dcb-4c24-a747-9acdbec4d0f2,2023,February,140101,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,HERO ELECTRIC,5863,8536e170-b833-4819-81ee-8d7c570fefd8,2023,February,151784,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,AMPERE,6003,449461ad-6c97-4e2a-baec-a0060fc5c6aa,2023,February,103150,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,TVS,12671,65ce70dd-5098-47ab-86b8-e79e9e2aeb41,2023,February,74936,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,ATHER,10069,b58c0405-cce3-40aa-b9e3-16d87688319b,2023,February,84717,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,BAJAJ,2537,07d35f66-5639-4199-a029-fffaa49b3f5e,2023,February,35359,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,OKAYA EV,1232,3efaa4b2-2d73-477e-a057-abab6fdc2eaf,2023,February,11407,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,REVOLT,79,b544a487-5064-4435-b6be-d739ff9683da,2023,February,19434,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,PURE EV,488,5006ba75-5a76-4c7a-afdb-fecb40328d3e,2023,February,25940,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,BEING,337,c2727ca0-bdfb-478b-83e8-f1ac8ee6e6da,2023,February,17946,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,JITENDRA,308,b2934058-0b7e-4886-9c1c-9d1aaf6602dd,2023,February,12088,Two-Wheeler Manufacturer
2023-02-01,2-Wheelers,OTHERS,4874,cd65c60d-6ac5-4c12-9523-19f1e8952ec4,2023,February,72722,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,OLA ELECTRIC,33967,5d514418-aa78-49ef-b387-6e2fb48a21e5,2024,February,444843,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,TVS,14431,da4a5a62-93c8-490c-8c01-d09dcda2a759,2024,February,246417,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,ATHER,8957,f1d40e39-b23c-4499-9246-a02b90ef01f4,2024,February,187437,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,BAJAJ,11603,4a121c84-9c01-4ac3-b255-772c689d949b,2024,February,127890,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,AMPERE,2577,60de5f21-ba10-4456-97ff-ddba8f934138,2024,February,164166,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,OKINAWA,652,18a53020-61fb-48fa-b5b0-eb8d30e746c9,2024,February,164558,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,HERO ELECTRIC,323,f4cf60af-03c1-4ff0-8e00-ff2daf5871e7,2024,February,170078,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,OKAYA EV,649,0382c8e5-d6dc-4c6f-82d0-c321c25a826f,2024,February,25818,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,BGAUSS,1334,92d37128-d38a-4bf0-b23b-8188ca0c0883,2024,February,11981,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,BATTRE ELECTRIC,219,83998f8d-c751-4805-9d19-ba95d3025f4e,2024,February,4216,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,KINETIC GREEN,624,8299f1ab-0470-49a2-8fec-cbed78642ee4,2024,February,5670,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,REVOLT,473,5167b819-7645-4056-8ff0-0d762861d54c,2024,February,27243,Two-Wheeler Manufacturer
2024-02-01,2-Wheelers,OTHERS,6154,239e87b1-b01d-48d7-97e0-b8876a256d0c,2024,February,145892,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,HERO ELECTRIC,13652,b4f1ba5b-214d-4930-b6f5-2f42c17066c5,2022,March,69452,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,OKINAWA,8586,30eb3944-e80d-45e7-970c-dce8c9f2deb7,2022,March,47665,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,AMPERE,6666,9f13c220-b312-4db7-9a38-45778812e702,2022,March,25510,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,ATHER,2232,d530c602-a56b-4b82-988b-435d43ea8ce8,2022,March,19976,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,PURE EV,2065,f928910e-0b3e-47af-b18e-d125000044fe,2022,March,14968,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,OLA ELECTRIC,9143,7fe6bbef-a729-421f-afb6-fbbfe546430f,2022,March,14401,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,TVS,2391,1bb21eb6-10a3-40dd-a58e-e2c38d1ce32d,2022,March,9739,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,REVOLT,1413,8db4794e-c577-4b68-b114-6d8c7ca1862b,2022,March,7641,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,BAJAJ,855,826eedde-46ab-401a-9e5b-1b89b41a05c2,2022,March,7114,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,BEING,1013,afe6c6c8-f5b6-4b03-a606-e53d0efd0d66,2022,March,7374,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,JITENDRA,1052,42baed99-579f-45bf-a4e9-eaf14e5d326a,2022,March,3875,Two-Wheeler Manufacturer
2022-03-01,2-Wheelers,OTHERS,5330,aca129bd-83e7-448e-a824-57bf48ef71d5,2022,March,24858,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,OLA ELECTRIC,22398,7b064072-1282-4621-bf8b-bf8e3e17857d,2023,March,166984,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,OKINAWA,4509,96ff8a53-06dd-47af-9ce8-e37728230b53,2023,March,144610,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,HERO ELECTRIC,6661,a26bc9fa-8b58-4eb6-899f-ede9f1ee9aae,2023,March,158445,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,AMPERE,9736,d820f0f6-9088-4b86-8a58-2c426ea1d6fb,2023,March,112886,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,TVS,16896,2b96d6b6-6314-4fb7-97b6-1495e4b452be,2023,March,91832,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,ATHER,12180,1157556d-9695-46ce-a043-601e51088939,2023,March,96897,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,BAJAJ,4552,f4bbe2ba-6722-40c3-8d20-8611d5342e14,2023,March,39911,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,OKAYA EV,1765,445317ce-8aca-47de-8b97-b320e3411413,2023,March,13172,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,REVOLT,1140,523b2a37-a8a4-40f2-8e16-432efd58a782,2023,March,20574,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,PURE EV,584,7fb1b529-b0ea-4eab-ad82-803daf9cc858,2023,March,26524,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,BEING,446,815e8251-96b3-4f8d-8247-6a86a35523b8,2023,March,18392,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,JITENDRA,350,00ef01f8-b57b-4536-ab33-4996f5f1dc9e,2023,March,12438,Two-Wheeler Manufacturer
2023-03-01,2-Wheelers,OTHERS,5089,e96aad70-d66a-49c0-ac6d-1ec09ae1bf7a,2023,March,77811,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,OLA ELECTRIC,44630,33971170-457a-45a1-bf4d-3921b1b95ff6,2024,March,489473,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,TVS,26158,ebf0c98a-7f90-4589-b649-dc3e67ef8299,2024,March,272575,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,ATHER,17012,900c52a4-dfc2-4bb3-a91d-188e1e9add27,2024,March,204449,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,BAJAJ,17716,35743f3b-bb93-4e63-8ecb-255bd16d48e1,2024,March,145606,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,AMPERE,3108,6ef2adcd-f05a-4c63-90aa-7c8682b9be19,2024,March,167274,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,OKINAWA,673,c976bc13-37f5-45d4-9e5f-f2392827fc3d,2024,March,165231,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,HERO ELECTRIC,316,43a69f1a-ccb3-4975-8126-a676ac44ae0b,2024,March,170394,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,OKAYA EV,1218,e8eb0dcc-1a37-49de-9317-cc357cb5ea34,2024,March,27036,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,BGAUSS,3070,f2abd34d-ea84-49fb-80b0-f1f1b9aaa80e,2024,March,15051,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,BATTRE ELECTRIC,625,6eb5e827-29a2-4847-875b-91f8ed13c77b,2024,March,4841,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,KINETIC GREEN,3915,823c012c-9bbf-42b7-b4fa-57c70ea6a939,2024,March,9585,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,REVOLT,585,4b35d04a-af62-4d0d-a22c-896ce4ff0de7,2024,March,27828,Two-Wheeler Manufacturer
2024-03-01,2-Wheelers,OTHERS,10579,6102e8c1-fa2d-43ed-8601-4066713aba5d,2024,March,156471,Two-Wheeler Manufacturer
