date,year,month,quarter,months_from_start,rolling_mean_ev,ev_growth_rate,ev_penetration,ev_penetration_log,national_market_share,state_rank,growth_stage,market_concentration,region,regional_avg_penetration,state_to_region_ratio,regional_rank,market_maturity_score,adoption_velocity,adoption_velocity_capped,segment_penetration_2-wheelers,segment_penetration_4-wheelers,segment_preference_ratio,segment_preference_ratio_capped,segment_preference_ratio_log,dominant_segment,segment_growth_diff,ev_sales_growth_rank_state,ev_sales_growth_rank_region,is_early_adopter,months_since_peak,is_at_peak,is_missing_ev_growth_rate,is_missing_segment_preference_ratio,is_missing_segment_growth_diff,is_missing_regional_avg_penetration,is_missing_adoption_velocity,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,ev_penetration_rate
2024-01-01,2024,1,1,36,2704.0,0.27,5.52,1.874874375938561,2.65,11.0,Advanced,0.1446202724995417,South,2.652,2.08,2.0,76.03,-0.35,-0.35,5.52,1.84,3.0,3.0,1.3862943611198906,2-Wheelers,0.3274,7.0,1.0,0,25.0,0,0,0,0,0,0,Chhattisgarh,2-Wheelers,2367,42881,0.055199272405027866
2024-01-01,2024,1,1,36,94.33333333333331,-0.02,1.84,1.043804052173115,0.1,16.0,Maturing,0.0676579925650557,South,2.652,0.69,4.0,25.34,-0.76,-0.76,5.52,1.84,3.0,3.0,1.3862943611198906,2-Wheelers,0.0,13.0,2.0,0,25.0,0,0,0,0,0,0,Chhattisgarh,4-Wheelers,91,4946,0.018398706025070766
2024-01-01,2024,1,1,36,19.666666666666668,1.38,3.58,1.5216989981260935,0.03,25.0,Advanced,0.0018940551108938,West,33.410625,0.11,8.0,0.67,2.68,2.304055783757716,3.58,0.57,6.28,6.28,1.9851308622085944,2-Wheelers,6.1364,2.0,1.0,0,33.0,1,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,31,866,0.03579676674364896
2024-01-01,2024,1,1,36,3.6666666666666665,-0.4,0.57,0.4510756193602166,0.0,26.0,Developing,0.0022304832713754,West,33.410625,0.02,8.0,0.0,-0.45,-0.45,3.58,0.57,6.28,6.28,1.9851308622085944,2-Wheelers,0.0,24.0,8.0,0,30.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,3,527,0.0056925996204933585
2024-01-01,2024,1,1,36,4143.0,-0.43,8.0,2.19722457733622,3.44,10.0,Advanced,0.1877558501863505,North,5.265625,1.52,1.0,21.14,-11.85,-11.85,8.0,6.25,1.28,1.28,0.8241754429663494,2-Wheelers,-0.684,24.0,7.0,0,32.0,0,0,0,0,0,0,Delhi,2-Wheelers,3073,38413,0.07999895868586156
2024-01-01,2024,1,1,36,898.0,0.66,6.25,1.9810014688665836,1.51,1.0,Advanced,1.0,North,5.265625,1.19,1.0,16.52,1.35,1.35,8.0,6.25,1.28,1.28,0.8241754429663494,2-Wheelers,0.0,3.0,1.0,0,23.0,0,0,0,0,0,0,Delhi,4-Wheelers,1345,21520,0.0625
2024-01-01,2024,1,1,36,869.3333333333334,0.04,16.38,2.8553201198372458,0.93,16.0,Advanced,0.0508339952343129,West,33.410625,0.49,6.0,3.54,-2.21,-2.21,16.38,3.69,4.44,4.44,1.6937790608678511,2-Wheelers,-0.0883,13.0,7.0,0,34.0,0,0,0,0,0,0,Goa,2-Wheelers,832,5079,0.16381177397125418
2024-01-01,2024,1,1,36,84.66666666666667,0.21,3.69,1.5454325824581878,0.1,17.0,Advanced,0.0639405204460966,West,33.410625,0.11,6.0,0.7,-0.13,-0.13,16.38,3.69,4.44,4.44,1.6937790608678511,2-Wheelers,0.0,8.0,1.0,0,34.0,0,0,0,0,0,0,Goa,4-Wheelers,86,2331,0.03689403689403689
2024-01-01,2024,1,1,36,4976.0,0.33,5.9,1.9315214116032136,6.07,6.0,Advanced,0.3313985458544632,West,33.410625,0.18,5.0,1.19,1.15,1.15,5.9,1.48,3.99,3.99,1.6074359097634274,2-Wheelers,0.7733,6.0,4.0,0,25.0,0,0,0,0,0,0,Gujarat,2-Wheelers,5424,91933,0.05899948875811732
2024-01-01,2024,1,1,36,544.6666666666666,-0.1,1.48,0.9082585601768908,0.55,7.0,Maturing,0.3672862453531598,West,33.410625,0.04,5.0,0.2,-0.63,-0.63,5.9,1.48,3.99,3.99,1.6074359097634274,2-Wheelers,0.0,17.0,6.0,0,26.0,0,0,0,0,0,0,Gujarat,4-Wheelers,494,33379,0.014799724377602684
2024-01-01,2024,1,1,36,947.6666666666666,0.24,2.94,1.3711807233098423,1.41,15.0,Advanced,0.0769230769230769,North,5.265625,0.56,2.0,7.77,1.26,1.26,2.94,0.98,3.0,3.0,1.3862943611198906,2-Wheelers,0.6393,8.0,2.0,0,12.0,0,0,0,0,0,0,Haryana,2-Wheelers,1259,42824,0.02939940220437138
2024-01-01,2024,1,1,36,238.33333333333331,0.29,0.98,0.6830968447064438,0.32,9.0,Maturing,0.2096654275092936,North,5.265625,0.19,2.0,2.59,0.06,0.06,2.94,0.98,3.0,3.0,1.3862943611198906,2-Wheelers,0.0,6.0,3.0,0,23.0,0,0,0,0,0,0,Haryana,4-Wheelers,282,28776,0.009799833194328608
2024-01-01,2024,1,1,36,78.0,-0.23,1.31,0.8372475245337022,0.09,24.0,Maturing,0.0048267856051811,North,5.265625,0.25,7.0,3.46,0.29,0.29,1.31,0.27,4.85,4.85,1.766441661243765,2-Wheelers,0.3324,21.0,5.0,0,25.0,0,0,0,0,0,0,Himachal Pradesh,2-Wheelers,79,6031,0.013098988559111258
2024-01-01,2024,1,1,36,14.666666666666666,-0.19,0.27,0.2390169004704999,0.01,22.0,Developing,0.0096654275092936,North,5.265625,0.05,6.0,0.71,-0.01,-0.01,1.31,0.27,4.85,4.85,1.766441661243765,2-Wheelers,0.0,19.0,6.0,0,25.0,0,0,0,0,0,0,Himachal Pradesh,4-Wheelers,13,4815,0.0026998961578400833
2024-01-01,2024,1,1,36,162.33333333333334,1.28,4.78,1.754403682684286,0.25,22.0,Advanced,0.0133805828801857,North,5.265625,0.91,5.0,12.63,2.16,2.16,4.78,0.19,25.16,25.16,3.264231526588998,2-Wheelers,2.1688,3.0,1.0,0,33.0,1,0,0,0,0,0,Jammu and Kashmir,2-Wheelers,219,4582,0.047795722391968574
2024-01-01,2024,1,1,36,14.333333333333334,-0.33,0.19,0.173953307123438,0.01,23.0,Developing,0.0074349442379182,North,5.265625,0.04,7.0,0.5,-0.14,-0.14,4.78,0.19,25.16,25.16,3.264231526588998,2-Wheelers,0.0,23.0,8.0,0,34.0,0,0,0,0,0,0,Jammu and Kashmir,4-Wheelers,10,5264,0.001899696048632219
2024-01-01,2024,1,1,36,669.3333333333334,-0.13,1.8,1.029619417181158,0.62,18.0,Maturing,0.0336653021323394,Central,1.19625,1.5,5.0,32.03,-0.13,-0.13,1.8,0.62,2.9,2.9,1.3609765531356006,2-Wheelers,-0.0675,19.0,8.0,0,20.0,0,0,0,0,0,0,Jharkhand,2-Wheelers,551,30612,0.017999477329151966
2024-01-01,2024,1,1,36,32.0,0.07,0.62,0.4824261492442927,0.03,20.0,Developing,0.0215613382899628,Central,1.19625,0.52,5.0,11.03,0.0,0.0,1.8,0.62,2.9,2.9,1.3609765531356006,2-Wheelers,0.0,11.0,4.0,0,28.0,0,0,0,0,0,0,Jharkhand,4-Wheelers,29,4678,0.006199230440359128
2024-01-01,2024,1,1,36,12317.333333333334,0.21,10.71,2.460443177609626,13.9,2.0,Advanced,0.7585385226370135,West,33.410625,0.32,2.0,2.27,-0.42,-0.42,10.71,3.51,3.05,3.05,1.3987168811184478,2-Wheelers,0.3864,9.0,5.0,0,34.0,0,0,0,0,0,0,Karnataka,2-Wheelers,12415,115920,0.10709972394755003
2024-01-01,2024,1,1,36,1019.0,-0.06,3.51,1.506297153514587,1.21,3.0,Advanced,0.8029739776951673,West,33.410625,0.11,2.0,0.66,-1.54,-1.54,10.71,3.51,3.05,3.05,1.3987168811184478,2-Wheelers,0.0,15.0,5.0,0,34.0,0,0,0,0,0,0,Karnataka,4-Wheelers,1080,30770,0.03509912252193695
2024-01-01,2024,1,1,36,5558.333333333333,0.33,15.19,2.784393767689544,7.23,4.0,Advanced,0.3945133500336042,West,33.410625,0.45,4.0,3.27,1.56,1.56,15.19,447.56,0.03,0.03,0.0295588022415444,4-Wheelers,-0.9883,6.0,4.0,0,34.0,0,0,0,0,0,0,Kerala,2-Wheelers,6457,42509,0.15189724528923287
2024-01-01,2024,1,1,36,703.6666666666666,-0.0,447.56,6.1060424518154175,0.82,4.0,Advanced,0.545724907063197,West,33.410625,13.4,3.0,100.0,442.23,317.2224182622181,15.19,447.56,0.03,0.03,0.0295588022415444,4-Wheelers,0.0,12.0,4.0,0,33.0,1,0,0,0,0,0,Kerala,4-Wheelers,734,164,4.475609756097561
2024-01-01,2024,1,1,36,4.666666666666667,0.0,37.84,3.659450643423124,0.02,28.0,Advanced,0.0008553797275004,North,5.265625,7.19,8.0,100.0,37.84,37.84,37.84,0.0,0.0,0.0,0.0,4-Wheelers,0.0,15.0,3.0,0,33.0,1,0,0,0,0,0,Ladakh,2-Wheelers,14,37,0.3783783783783784
2024-01-01,2024,1,1,36,0.0,0.0,0.0,0.0,0.0,29.0,Early,0.0,North,5.265625,0.0,8.0,0.0,0.0,0.0,37.84,0.0,0.0,0.0,0.0,4-Wheelers,0.0,12.0,4.0,1,16.0,0,0,0,0,0,0,Ladakh,4-Wheelers,0,141,0.0
2024-01-01,2024,1,1,36,3968.0,0.1,4.0,1.6094379124341005,4.12,9.0,Advanced,0.2250870654365491,Central,1.19625,3.34,3.0,71.17,0.18,0.18,4.0,0.89,4.49,4.49,1.7029282555214391,2-Wheelers,0.6209,12.0,4.0,0,34.0,0,0,0,0,0,0,Madhya Pradesh,2-Wheelers,3684,92100,0.04
2024-01-01,2024,1,1,36,147.66666666666666,0.28,0.89,0.636576829071551,0.19,11.0,Maturing,0.1278810408921933,Central,1.19625,0.74,3.0,15.84,-0.49,-0.49,4.0,0.89,4.49,4.49,1.7029282555214391,2-Wheelers,0.0,7.0,3.0,0,32.0,0,0,0,0,0,0,Madhya Pradesh,4-Wheelers,172,19326,0.008899927558729172
2024-01-01,2024,1,1,36,16623.333333333332,0.13,9.47,2.3485140248824456,18.33,1.0,Advanced,1.0,West,33.410625,0.28,1.0,1.99,1.15,1.15,9.47,2.57,3.68,3.68,1.5432981099295553,2-Wheelers,0.5462,11.0,6.0,0,34.0,0,0,0,0,0,0,Maharashtra,2-Wheelers,16367,172830,0.09469999421396748
2024-01-01,2024,1,1,36,1243.0,0.15,2.57,1.2725655957915476,1.44,2.0,Advanced,0.958364312267658,West,33.410625,0.08,1.0,0.45,-0.92,-0.92,9.47,2.57,3.68,3.68,1.5432981099295553,2-Wheelers,0.0,10.0,3.0,0,11.0,0,0,0,0,0,0,Maharashtra,4-Wheelers,1289,50156,0.02569981657229444
2024-01-01,2024,1,1,36,7.666666666666667,0.17,0.45,0.371563556432483,0.01,29.0,Developing,0.0004276898637502,Central,1.19625,0.38,9.0,8.01,-0.16,-0.16,0.45,1.62,0.28,0.28,0.2468600779315258,4-Wheelers,-0.5556,10.0,3.0,0,25.0,0,0,0,0,0,0,Manipur,2-Wheelers,7,1556,0.004498714652956298
2024-01-01,2024,1,1,36,3.6666666666666665,2.5,1.62,0.9631743177730056,0.01,24.0,Maturing,0.0052044609665427,Central,1.19625,1.35,7.0,28.83,0.65,0.65,0.45,1.62,0.28,0.28,0.2468600779315258,4-Wheelers,0.0,1.0,1.0,0,25.0,0,0,0,0,0,0,Manipur,4-Wheelers,7,433,0.016166281755196306
2024-01-01,2024,1,1,36,11.0,25.0,1.6,0.9555114450274363,0.03,27.0,Maturing,0.0015885623510722,Central,1.19625,1.34,8.0,28.47,1.53,1.1910872046956988,1.6,0.07,22.86,13.00782730047853,3.17220341666977,2-Wheelers,28.3077,1.0,1.0,0,33.0,1,0,0,0,0,0,Meghalaya,2-Wheelers,26,1625,0.016
2024-01-01,2024,1,1,36,1.3333333333333333,0.0,0.07,0.0676586484738148,0.0,28.0,Early,0.0007434944237918,Central,1.19625,0.06,9.0,1.25,-0.02,-0.02,1.6,0.07,22.86,13.00782730047853,3.17220341666977,2-Wheelers,0.0,12.0,5.0,1,1.0,0,0,0,0,0,0,Meghalaya,4-Wheelers,1,1429,0.0006997900629811056
2024-01-01,2024,1,1,36,29.0,0.17,1.5,0.9162907318741552,0.03,26.0,Maturing,0.0017107594550009,Central,1.19625,1.25,7.0,26.69,0.28,0.28,1.5,0.19,7.89,4.136286458655256,2.1849270495258133,2-Wheelers,inf,10.0,3.0,0,34.0,0,0,0,0,0,0,Mizoram,2-Wheelers,28,1872,0.014957264957264958
2024-01-01,2024,1,1,36,0.3333333333333333,0.0,0.19,0.173953307123438,0.0,28.0,Developing,0.0007434944237918,Central,1.19625,0.16,9.0,3.38,0.19,0.1362560614641208,1.5,0.19,7.89,4.136286458655256,2.1849270495258133,2-Wheelers,0.0,12.0,5.0,0,33.0,1,0,0,0,0,0,Mizoram,4-Wheelers,1,513,0.001949317738791423
2024-01-01,2024,1,1,36,0.3333333333333333,0.0,0.0,0.0,0.0,32.0,Early,0.0,Central,1.19625,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,15.0,6.0,1,12.0,0,0,0,0,0,0,Nagaland,2-Wheelers,0,505,0.0
2024-01-01,2024,1,1,36,0.3333333333333333,0.0,0.0,0.0,0.0,29.0,Early,0.0,Central,1.19625,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,12.0,5.0,1,24.0,0,0,0,0,0,0,Nagaland,4-Wheelers,0,877,0.0
2024-01-01,2024,1,1,36,4203.666666666667,-0.11,7.26,2.1114245875328868,4.35,8.0,Advanced,0.2372456772774485,South,2.652,2.74,1.0,100.0,-1.8,-1.8,7.26,2.0,3.63,3.63,1.5325568680981427,2-Wheelers,0.0225,18.0,3.0,0,32.0,0,0,0,0,0,0,Odisha,2-Wheelers,3883,53485,0.07259979433486025
2024-01-01,2024,1,1,36,171.0,-0.19,2.0,1.0986122886681098,0.17,12.0,Maturing,0.1115241635687732,South,2.652,0.75,2.0,27.55,-0.55,-0.55,7.26,2.0,3.63,3.63,1.5325568680981427,2-Wheelers,0.0,19.0,4.0,0,34.0,0,0,0,0,0,0,Odisha,4-Wheelers,150,7500,0.02
2024-01-01,2024,1,1,36,242.66666666666663,0.38,6.03,1.9501867058225733,0.35,20.0,Advanced,0.0189405511089387,West,33.410625,0.18,7.0,1.22,-1.87,-1.87,6.03,0.8,7.54,7.54,2.1447610078004784,2-Wheelers,0.3369,5.0,3.0,0,34.0,0,0,0,0,0,0,Puducherry,2-Wheelers,310,5141,0.060299552616222524
2024-01-01,2024,1,1,36,11.0,-0.17,0.8,0.5877866649021191,0.01,23.0,Developing,0.0074349442379182,West,33.410625,0.02,7.0,0.05,-0.6,-0.6,6.03,0.8,7.54,7.54,2.1447610078004784,2-Wheelers,0.0,18.0,7.0,0,1.0,0,0,0,0,0,0,Puducherry,4-Wheelers,10,1250,0.008
2024-01-01,2024,1,1,36,985.3333333333334,-0.14,2.45,1.2383742310432684,0.92,17.0,Maturing,0.0501619111627054,North,5.265625,0.47,3.0,6.47,0.36,0.36,2.45,0.7,3.5,3.5,1.5040773967762742,2-Wheelers,0.4228,20.0,4.0,0,34.0,0,0,0,0,0,0,Punjab,2-Wheelers,821,33511,0.024499418101518903
2024-01-01,2024,1,1,36,116.33333333333331,-0.09,0.7,0.5306282510621704,0.12,14.0,Developing,0.0780669144981412,North,5.265625,0.13,3.0,1.85,-0.15,-0.15,2.45,0.7,3.5,3.5,1.5040773967762742,2-Wheelers,0.0,16.0,5.0,0,31.0,0,0,0,0,0,0,Punjab,4-Wheelers,105,15000,0.007
2024-01-01,2024,1,1,36,5617.0,-0.05,5.62,1.890095369948917,4.96,7.0,Advanced,0.2707887823058593,Central,1.19625,4.7,2.0,100.0,0.92,0.92,5.62,2.29,2.45,2.45,1.2383742310432684,2-Wheelers,0.3842,16.0,7.0,0,20.0,0,0,0,0,0,0,Rajasthan,2-Wheelers,4432,78862,0.056199436991199815
2024-01-01,2024,1,1,36,461.6666666666667,0.43,2.29,1.1908875647772803,0.56,6.0,Maturing,0.3702602230483271,Central,1.19625,1.91,1.0,40.75,-0.37,-0.37,5.62,2.29,2.45,2.45,1.2383742310432684,2-Wheelers,0.0,4.0,2.0,0,34.0,0,0,0,0,0,0,Rajasthan,4-Wheelers,498,21747,0.022899710304869637
2024-01-01,2024,1,1,36,0.0,0.0,0.0,0.0,0.0,32.0,Early,0.0,Central,1.19625,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,15.0,6.0,1,,1,0,0,0,0,0,Sikkim,2-Wheelers,0,509,0.0
2024-01-01,2024,1,1,36,0.0,0.0,0.0,0.0,0.0,29.0,Early,0.0,Central,1.19625,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,12.0,5.0,1,,1,0,0,0,0,0,Sikkim,4-Wheelers,0,422,0.0
2024-01-01,2024,1,1,36,6693.0,0.4,4.93,1.780024213009634,8.49,3.0,Advanced,0.4631270238895338,West,33.410625,0.15,3.0,0.98,-1.6,-1.6,4.93,2.2,2.24,2.24,1.175573329804238,2-Wheelers,-0.0744,4.0,2.0,0,34.0,0,0,0,0,0,0,Tamil Nadu,2-Wheelers,7580,153753,0.04929985105981672
2024-01-01,2024,1,1,36,581.6666666666666,0.2,2.2,1.1631508098056809,0.7,5.0,Maturing,0.4654275092936803,West,33.410625,0.07,4.0,0.36,-0.5,-0.5,4.93,2.2,2.24,2.24,1.175573329804238,2-Wheelers,0.0,9.0,2.0,0,34.0,0,0,0,0,0,0,Tamil Nadu,4-Wheelers,626,28455,0.02199964856791425
2024-01-01,2024,1,1,36,18.0,-0.92,0.1,0.0953101798043248,0.0,30.0,Developing,0.0001832956558929,Central,1.19625,0.08,10.0,1.78,-0.99,-0.99,0.1,0.43,0.23,0.23,0.2070141693843261,4-Wheelers,-0.8271,26.0,9.0,0,25.0,0,0,0,0,0,0,Tripura,2-Wheelers,3,3000,0.001
2024-01-01,2024,1,1,36,2.6666666666666665,-0.5,0.43,0.3576744442718159,0.0,27.0,Developing,0.0014869888475836,Central,1.19625,0.36,8.0,7.65,-0.39,-0.39,0.1,0.43,0.23,0.23,0.2070141693843261,4-Wheelers,0.0,25.0,9.0,0,23.0,0,0,0,0,0,0,Tripura,4-Wheelers,2,466,0.004291845493562232
2024-01-01,2024,1,1,36,5494.0,0.03,3.12,1.415853163361435,6.35,5.0,Advanced,0.3463065925337569,Central,1.19625,2.61,1.0,55.52,0.53,0.53,3.12,0.9,3.47,3.47,1.4973884086254776,2-Wheelers,1.268,14.0,5.0,0,34.0,0,0,0,0,0,0,Uttar Pradesh,2-Wheelers,5668,181667,0.03119994275239862
2024-01-01,2024,1,1,36,447.6666666666667,-0.2,0.9,0.6418538861723948,0.45,8.0,Maturing,0.2966542750929368,Central,1.19625,0.75,2.0,16.01,-0.79,-0.7897287562474266,3.12,0.9,3.47,3.47,1.4973884086254776,2-Wheelers,0.0,20.0,7.0,0,32.0,0,0,0,0,0,0,Uttar Pradesh,4-Wheelers,399,44334,0.008999864663689268
2024-01-01,2024,1,1,36,554.3333333333334,-0.42,3.27,1.451613827240533,0.43,19.0,Advanced,0.0233396468503696,North,5.265625,0.62,4.0,8.64,-0.12,-0.12,3.27,0.91,3.59,3.59,1.5238800240724537,2-Wheelers,-0.2806,23.0,6.0,0,20.0,0,0,0,0,0,0,Uttarakhand,2-Wheelers,382,11682,0.03269988015750728
2024-01-01,2024,1,1,36,44.333333333333336,0.32,0.91,0.6471032420585384,0.05,19.0,Maturing,0.0364312267657992,North,5.265625,0.17,5.0,2.4,0.23,0.23,3.27,0.91,3.59,3.59,1.5238800240724537,2-Wheelers,0.0,5.0,2.0,0,25.0,0,0,0,0,0,0,Uttarakhand,4-Wheelers,49,5385,0.009099350046425255
2024-01-01,2024,1,1,36,1756.0,-0.38,2.26,1.181727195378616,1.83,13.0,Maturing,0.0999572310136249,South,2.652,0.85,4.0,31.13,-0.65,-0.65,2.26,1.8,1.26,1.26,0.8153648132841945,2-Wheelers,-0.1765,22.0,4.0,0,34.0,0,0,0,0,0,0,West Bengal,2-Wheelers,1636,72390,0.02259980660312198
2024-01-01,2024,1,1,36,211.33333333333331,0.15,1.8,1.029619417181158,0.21,10.0,Maturing,0.1368029739776951,South,2.652,0.68,1.0,24.79,-0.1,-0.1,2.26,1.8,1.26,1.26,0.8153648132841945,2-Wheelers,0.0,10.0,1.0,0,34.0,0,0,0,0,0,0,West Bengal,4-Wheelers,184,10223,0.01799863053898073
2024-02-01,2024,2,1,37,4.666666666666667,1.5,1.06,0.7227059828014898,0.01,28.0,Maturing,0.0003290989271374,South,3.031,0.35,5.0,8.54,0.65,0.65,1.06,0.55,1.93,1.93,1.075002423028976,2-Wheelers,inf,2.0,1.0,0,20.0,0,0,0,0,0,0,Andaman and Nicobar Islands,2-Wheelers,5,473,0.010570824524312896
2024-02-01,2024,2,1,37,1.0,0.0,0.55,0.4382549309311553,0.0,26.0,Developing,0.0008149959250203,South,3.031,0.18,5.0,0.0,0.55,0.55,1.06,0.55,1.93,1.93,1.075002423028976,2-Wheelers,0.0,17.0,5.0,0,0.0,0,0,0,0,0,0,Andaman and Nicobar Islands,4-Wheelers,1,181,0.0055248618784530384
2024-02-01,2024,2,1,37,2445.333333333333,0.33,5.0,1.791759469228055,3.18,10.0,Advanced,0.1862699927598236,South,3.031,1.65,2.0,74.54,1.02,1.02,5.0,2.09,2.39,2.39,1.220829921392359,2-Wheelers,-0.1277,5.0,2.0,0,35.0,0,0,0,0,0,0,Andhra Pradesh,2-Wheelers,2830,56600,0.05
2024-02-01,2024,2,1,37,127.0,0.04,2.09,1.128171090909654,0.14,13.0,Maturing,0.1043194784026079,South,3.031,0.69,3.0,25.8,0.64,0.64,5.0,2.09,2.39,2.39,1.220829921392359,2-Wheelers,0.0,14.0,3.0,0,35.0,0,0,0,0,0,0,Andhra Pradesh,4-Wheelers,128,6125,0.02089795918367347
2024-02-01,2024,2,1,37,0.6666666666666666,0.0,0.0,0.0,0.0,30.0,Early,0.0,Northeast,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,4-Wheelers,0.0,16.0,1.0,1,32.0,0,0,0,0,0,0,Arunachal Pradesh,2-Wheelers,0,1117,0.0
2024-02-01,2024,2,1,37,3.6666666666666665,-0.2,0.34,0.29266961396282,0.0,25.0,Developing,0.0032599837000814,Northeast,0.17,2.0,1.0,100.0,-0.09,-0.09,0.0,0.34,0.0,0.0,0.0,4-Wheelers,0.0,23.0,1.0,0,33.0,0,0,0,0,0,0,Arunachal Pradesh,4-Wheelers,4,1184,0.0033783783783783786
2024-02-01,2024,2,1,37,234.33333333333331,-0.03,0.63,0.4885800148186709,0.28,21.0,Developing,0.0161916672151648,Central,1.3616666666666666,0.46,6.0,9.94,0.06,0.06,0.63,0.35,1.8,1.8,1.029619417181158,2-Wheelers,-0.0863,17.0,8.0,0,35.0,0,0,0,0,0,0,Assam,2-Wheelers,246,39048,0.006299938537185003
2024-02-01,2024,2,1,37,25.0,0.14,0.35,0.3001045924503381,0.03,20.0,Developing,0.0195599022004889,Central,1.3616666666666666,0.26,6.0,5.52,0.06,0.06,0.63,0.35,1.8,1.8,1.029619417181158,2-Wheelers,0.0,10.0,5.0,0,35.0,0,0,0,0,0,0,Assam,4-Wheelers,24,6858,0.003499562554680665
2024-02-01,2024,2,1,37,1314.3333333333333,0.01,1.56,0.9400072584914712,1.46,14.0,Maturing,0.0856315408411768,Central,1.3616666666666666,1.15,4.0,24.61,-0.24,-0.24,1.56,1.05,1.49,1.49,0.9122827104766162,2-Wheelers,-0.2972,15.0,6.0,0,35.0,0,0,0,0,0,0,Bihar,2-Wheelers,1301,83398,0.01559989448188206
2024-02-01,2024,2,1,37,62.66666666666666,0.22,1.05,0.7178397931503169,0.08,17.0,Maturing,0.0578647106764466,Central,1.3616666666666666,0.77,4.0,16.56,0.2,0.2,1.56,1.05,1.49,1.49,0.9122827104766162,2-Wheelers,0.0,8.0,4.0,0,35.0,0,0,0,0,0,0,Bihar,4-Wheelers,71,6762,0.010499852114758948
2024-02-01,2024,2,1,37,127.0,0.07,8.9,2.2925347571405443,0.14,23.0,Advanced,0.0082932929638649,North,2.88625,3.08,6.0,100.0,0.76,0.76,8.9,6.36,1.4,1.4,0.8754687373538999,2-Wheelers,0.0687,12.0,3.0,0,23.0,0,0,0,0,0,0,Chandigarh,2-Wheelers,126,1416,0.08898305084745763
2024-02-01,2024,2,1,37,105.0,-0.17,6.36,1.9960599327407849,0.09,16.0,Advanced,0.0684596577017114,North,2.88625,2.2,4.0,71.46,0.14,0.14,8.9,6.36,1.4,1.4,0.8754687373538999,2-Wheelers,0.0,22.0,7.0,0,35.0,0,0,0,0,0,0,Chandigarh,4-Wheelers,84,1321,0.0635881907645723
2024-02-01,2024,2,1,37,2143.333333333333,-0.07,5.48,1.8687205103641835,2.47,12.0,Advanced,0.1446718883696439,South,3.031,1.81,3.0,82.58,-0.04,-0.04,5.48,2.4,2.28,2.28,1.1878434223960523,2-Wheelers,-0.24,20.0,4.0,0,25.0,0,0,0,0,0,0,Chhattisgarh,2-Wheelers,2198,40110,0.054799301919720766
2024-02-01,2024,2,1,37,94.33333333333331,0.09,2.4,1.2237754316221157,0.11,15.0,Maturing,0.0806845965770171,South,3.031,0.79,4.0,30.99,0.56,0.56,5.48,2.4,2.28,2.28,1.1878434223960523,2-Wheelers,0.0,12.0,2.0,0,25.0,0,0,0,0,0,0,Chhattisgarh,4-Wheelers,99,4125,0.024
2024-02-01,2024,2,1,37,22.666666666666668,-0.23,2.28,1.1878434223960523,0.03,26.0,Maturing,0.0015796748502599,West,6.533125,0.35,8.0,5.85,-1.3,-1.3,2.28,1.13,2.02,2.02,1.1052568313867783,2-Wheelers,-0.6783,25.0,8.0,0,33.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,24,1052,0.022813688212927757
2024-02-01,2024,2,1,37,4.333333333333333,0.67,1.13,0.7561219797213337,0.01,24.0,Maturing,0.0040749796251018,West,6.533125,0.17,8.0,0.0,0.56,0.56,2.28,1.13,2.02,2.02,1.1052568313867783,2-Wheelers,0.0,4.0,1.0,0,30.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,5,444,0.01126126126126126
2024-02-01,2024,2,1,37,3605.6666666666665,-0.23,7.75,2.169053700369523,2.65,11.0,Advanced,0.1555979727506088,North,2.88625,2.69,1.0,87.08,-0.25,-0.25,7.75,3.33,2.33,2.33,1.2029723039923526,2-Wheelers,0.8203,25.0,7.0,0,32.0,0,0,0,0,0,0,Delhi,2-Wheelers,2364,30504,0.07749803304484658
2024-02-01,2024,2,1,37,917.3333333333334,-0.56,3.33,1.4655675420143983,0.67,4.0,Advanced,0.4857375713121434,North,2.88625,1.15,1.0,37.42,-2.92,-2.92,7.75,3.33,2.33,2.33,1.2029723039923526,2-Wheelers,0.0,24.0,8.0,0,23.0,0,0,0,0,0,0,Delhi,4-Wheelers,596,17898,0.03329981003464074
2024-02-01,2024,2,1,37,873.6666666666666,0.19,20.8,3.0819099697950434,1.11,17.0,Advanced,0.0651615875732245,West,6.533125,3.18,6.0,100.0,4.42,4.42,20.8,5.59,3.72,3.72,1.551808799597464,2-Wheelers,-0.1622,8.0,2.0,0,35.0,0,0,0,0,0,0,Goa,2-Wheelers,990,4759,0.20802689640680816
