date,state,vehicle_category,state_ev_sales,maker,electric_vehicles_sold,monthly_total_sales,maker_share_percent,estimated_ev_sales
2021-04-01,Jammu and Kashmir,2-Wheelers,22,BAJAJ,48,5689,0.008437335208296712,0
2021-04-01,Jammu and Kashmir,2-Wheelers,22,BEING,171,5689,0.03005800667955704,1
2021-04-01,Jammu and Kashmir,2-Wheelers,22,HERO ELECTRIC,759,5689,0.13341536298119178,3
2021-04-01,Jammu and Kashmir,2-Wheelers,22,JITENDRA,36,5689,0.0063280014062225345,0
2021-04-01,Jammu and Kashmir,2-Wheelers,22,OKINAWA,1251,5689,0.21989804886623307,5
2021-04-01,Jammu and Kashmir,2-Wheelers,22,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Jammu and Kashmir,2-Wheelers,22,OTHERS,749,5689,0.13165758481279663,3
2021-04-01,Jammu and Kashmir,2-Wheelers,22,PURE EV,581,5689,0.10212691158375813,2
2021-04-01,Jammu and Kashmir,2-Wheelers,22,REVOLT,138,5689,0.02425733872385305,1
2021-04-01,Jammu and Kashmir,2-Wheelers,22,TVS,302,5689,0.05308490068553349,1
2021-04-01,Jammu and Kashmir,4-Wheelers,0,BMW India,0,626,0.0,0
2021-04-01,Jammu and Kashmir,4-Wheelers,0,BYD India,0,626,0.0,0
2021-04-01,Jammu and Kashmir,4-Wheelers,0,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Jammu and Kashmir,4-Wheelers,0,KIA Motors,0,626,0.0,0
2021-04-01,Jammu and Kashmir,4-Wheelers,0,MG Motor,118,626,0.18849840255591055,0
2021-04-01,Jammu and Kashmir,4-Wheelers,0,Mahindra and Mahindra,171,626,0.2731629392971246,0
2021-04-01,Jammu and Kashmir,4-Wheelers,0,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Jammu and Kashmir,4-Wheelers,0,PCA Automobiles,0,626,0.0,0
2021-04-01,Jammu and Kashmir,4-Wheelers,0,Tata Motors,322,626,0.5143769968051118,0
2021-04-01,Jammu and Kashmir,4-Wheelers,0,Volvo Auto India,0,626,0.0,0
2021-04-01,Jharkhand,2-Wheelers,80,AMPERE,751,5689,0.13200914044647566,11
2021-04-01,Jharkhand,2-Wheelers,80,ATHER,903,5689,0.15872736860608191,13
2021-04-01,Jharkhand,2-Wheelers,80,BAJAJ,48,5689,0.008437335208296712,1
2021-04-01,Jharkhand,2-Wheelers,80,BEING,171,5689,0.03005800667955704,2
2021-04-01,Jharkhand,2-Wheelers,80,HERO ELECTRIC,759,5689,0.13341536298119178,11
2021-04-01,Jharkhand,2-Wheelers,80,JITENDRA,36,5689,0.0063280014062225345,1
2021-04-01,Jharkhand,2-Wheelers,80,OKINAWA,1251,5689,0.21989804886623307,18
2021-04-01,Jharkhand,2-Wheelers,80,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Jharkhand,2-Wheelers,80,OTHERS,749,5689,0.13165758481279663,11
2021-04-01,Jharkhand,2-Wheelers,80,PURE EV,581,5689,0.10212691158375813,8
2021-04-01,Jharkhand,2-Wheelers,80,REVOLT,138,5689,0.02425733872385305,2
2021-04-01,Jharkhand,2-Wheelers,80,TVS,302,5689,0.05308490068553349,4
2021-04-01,Jharkhand,4-Wheelers,3,BMW India,0,626,0.0,0
2021-04-01,Jharkhand,4-Wheelers,3,BYD India,0,626,0.0,0
2021-04-01,Jharkhand,4-Wheelers,3,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Jharkhand,4-Wheelers,3,KIA Motors,0,626,0.0,0
2021-04-01,Jharkhand,4-Wheelers,3,MG Motor,118,626,0.18849840255591055,1
2021-04-01,Jharkhand,4-Wheelers,3,Mahindra and Mahindra,171,626,0.2731629392971246,1
2021-04-01,Jharkhand,4-Wheelers,3,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Jharkhand,4-Wheelers,3,PCA Automobiles,0,626,0.0,0
2021-04-01,Jharkhand,4-Wheelers,3,Tata Motors,322,626,0.5143769968051118,2
2021-04-01,Jharkhand,4-Wheelers,3,Volvo Auto India,0,626,0.0,0
2021-04-01,Karnataka,2-Wheelers,1549,AMPERE,751,5689,0.13200914044647566,204
2021-04-01,Karnataka,2-Wheelers,1549,ATHER,903,5689,0.15872736860608191,246
2021-04-01,Karnataka,2-Wheelers,1549,BAJAJ,48,5689,0.008437335208296712,13
2021-04-01,Karnataka,2-Wheelers,1549,BEING,171,5689,0.03005800667955704,47
2021-04-01,Karnataka,2-Wheelers,1549,HERO ELECTRIC,759,5689,0.13341536298119178,207
2021-04-01,Karnataka,2-Wheelers,1549,JITENDRA,36,5689,0.0063280014062225345,10
2021-04-01,Karnataka,2-Wheelers,1549,OKINAWA,1251,5689,0.21989804886623307,341
2021-04-01,Karnataka,2-Wheelers,1549,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Karnataka,2-Wheelers,1549,OTHERS,749,5689,0.13165758481279663,204
2021-04-01,Karnataka,2-Wheelers,1549,PURE EV,581,5689,0.10212691158375813,158
2021-04-01,Karnataka,2-Wheelers,1549,REVOLT,138,5689,0.02425733872385305,38
2021-04-01,Karnataka,2-Wheelers,1549,TVS,302,5689,0.05308490068553349,82
2021-04-01,Karnataka,4-Wheelers,90,BMW India,0,626,0.0,0
2021-04-01,Karnataka,4-Wheelers,90,BYD India,0,626,0.0,0
2021-04-01,Karnataka,4-Wheelers,90,Hyundai Motor,12,626,0.019169329073482427,2
2021-04-01,Karnataka,4-Wheelers,90,KIA Motors,0,626,0.0,0
2021-04-01,Karnataka,4-Wheelers,90,MG Motor,118,626,0.18849840255591055,17
2021-04-01,Karnataka,4-Wheelers,90,Mahindra and Mahindra,171,626,0.2731629392971246,25
2021-04-01,Karnataka,4-Wheelers,90,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Karnataka,4-Wheelers,90,PCA Automobiles,0,626,0.0,0
2021-04-01,Karnataka,4-Wheelers,90,Tata Motors,322,626,0.5143769968051118,46
2021-04-01,Karnataka,4-Wheelers,90,Volvo Auto India,0,626,0.0,0
2021-04-01,Kerala,2-Wheelers,379,AMPERE,751,5689,0.13200914044647566,50
2021-04-01,Kerala,2-Wheelers,379,ATHER,903,5689,0.15872736860608191,60
2021-04-01,Kerala,2-Wheelers,379,BAJAJ,48,5689,0.008437335208296712,3
2021-04-01,Kerala,2-Wheelers,379,BEING,171,5689,0.03005800667955704,11
2021-04-01,Kerala,2-Wheelers,379,HERO ELECTRIC,759,5689,0.13341536298119178,51
2021-04-01,Kerala,2-Wheelers,379,JITENDRA,36,5689,0.0063280014062225345,2
2021-04-01,Kerala,2-Wheelers,379,OKINAWA,1251,5689,0.21989804886623307,83
2021-04-01,Kerala,2-Wheelers,379,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Kerala,2-Wheelers,379,OTHERS,749,5689,0.13165758481279663,50
2021-04-01,Kerala,2-Wheelers,379,PURE EV,581,5689,0.10212691158375813,39
2021-04-01,Kerala,2-Wheelers,379,REVOLT,138,5689,0.02425733872385305,9
2021-04-01,Kerala,2-Wheelers,379,TVS,302,5689,0.05308490068553349,20
2021-04-01,Kerala,4-Wheelers,132,BMW India,0,626,0.0,0
2021-04-01,Kerala,4-Wheelers,132,BYD India,0,626,0.0,0
2021-04-01,Kerala,4-Wheelers,132,Hyundai Motor,12,626,0.019169329073482427,3
2021-04-01,Kerala,4-Wheelers,132,KIA Motors,0,626,0.0,0
2021-04-01,Kerala,4-Wheelers,132,MG Motor,118,626,0.18849840255591055,25
2021-04-01,Kerala,4-Wheelers,132,Mahindra and Mahindra,171,626,0.2731629392971246,36
2021-04-01,Kerala,4-Wheelers,132,Mercedes-Benz AG,3,626,0.004792332268370607,1
2021-04-01,Kerala,4-Wheelers,132,PCA Automobiles,0,626,0.0,0
2021-04-01,Kerala,4-Wheelers,132,Tata Motors,322,626,0.5143769968051118,68
2021-04-01,Kerala,4-Wheelers,132,Volvo Auto India,0,626,0.0,0
2021-04-01,Ladakh,2-Wheelers,0,AMPERE,751,5689,0.13200914044647566,0
2021-04-01,Ladakh,2-Wheelers,0,ATHER,903,5689,0.15872736860608191,0
2021-04-01,Ladakh,2-Wheelers,0,BAJAJ,48,5689,0.008437335208296712,0
2021-04-01,Ladakh,2-Wheelers,0,BEING,171,5689,0.03005800667955704,0
2021-04-01,Ladakh,2-Wheelers,0,HERO ELECTRIC,759,5689,0.13341536298119178,0
2021-04-01,Ladakh,2-Wheelers,0,JITENDRA,36,5689,0.0063280014062225345,0
2021-04-01,Ladakh,2-Wheelers,0,OKINAWA,1251,5689,0.21989804886623307,0
2021-04-01,Ladakh,2-Wheelers,0,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Ladakh,2-Wheelers,0,OTHERS,749,5689,0.13165758481279663,0
2021-04-01,Ladakh,2-Wheelers,0,PURE EV,581,5689,0.10212691158375813,0
2021-04-01,Ladakh,2-Wheelers,0,REVOLT,138,5689,0.02425733872385305,0
2021-04-01,Ladakh,2-Wheelers,0,TVS,302,5689,0.05308490068553349,0
2021-04-01,Ladakh,4-Wheelers,0,BMW India,0,626,0.0,0
2021-04-01,Ladakh,4-Wheelers,0,BYD India,0,626,0.0,0
2021-04-01,Ladakh,4-Wheelers,0,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Ladakh,4-Wheelers,0,KIA Motors,0,626,0.0,0
2021-04-01,Ladakh,4-Wheelers,0,MG Motor,118,626,0.18849840255591055,0
2021-04-01,Ladakh,4-Wheelers,0,Mahindra and Mahindra,171,626,0.2731629392971246,0
2021-04-01,Ladakh,4-Wheelers,0,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Ladakh,4-Wheelers,0,PCA Automobiles,0,626,0.0,0
2021-04-01,Ladakh,4-Wheelers,0,Tata Motors,322,626,0.5143769968051118,0
2021-04-01,Ladakh,4-Wheelers,0,Volvo Auto India,0,626,0.0,0
2021-04-01,Madhya Pradesh,2-Wheelers,126,AMPERE,751,5689,0.13200914044647566,17
2021-04-01,Madhya Pradesh,2-Wheelers,126,ATHER,903,5689,0.15872736860608191,20
2021-04-01,Madhya Pradesh,2-Wheelers,126,BAJAJ,48,5689,0.008437335208296712,1
2021-04-01,Madhya Pradesh,2-Wheelers,126,BEING,171,5689,0.03005800667955704,4
2021-04-01,Madhya Pradesh,2-Wheelers,126,HERO ELECTRIC,759,5689,0.13341536298119178,17
2021-04-01,Madhya Pradesh,2-Wheelers,126,JITENDRA,36,5689,0.0063280014062225345,1
2021-04-01,Madhya Pradesh,2-Wheelers,126,OKINAWA,1251,5689,0.21989804886623307,28
2021-04-01,Madhya Pradesh,2-Wheelers,126,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Madhya Pradesh,2-Wheelers,126,OTHERS,749,5689,0.13165758481279663,17
2021-04-01,Madhya Pradesh,2-Wheelers,126,PURE EV,581,5689,0.10212691158375813,13
2021-04-01,Madhya Pradesh,2-Wheelers,126,REVOLT,138,5689,0.02425733872385305,3
2021-04-01,Madhya Pradesh,2-Wheelers,126,TVS,302,5689,0.05308490068553349,7
2021-04-01,Madhya Pradesh,4-Wheelers,2,BMW India,0,626,0.0,0
2021-04-01,Madhya Pradesh,4-Wheelers,2,BYD India,0,626,0.0,0
2021-04-01,Madhya Pradesh,4-Wheelers,2,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Madhya Pradesh,4-Wheelers,2,KIA Motors,0,626,0.0,0
2021-04-01,Madhya Pradesh,4-Wheelers,2,MG Motor,118,626,0.18849840255591055,0
2021-04-01,Madhya Pradesh,4-Wheelers,2,Mahindra and Mahindra,171,626,0.2731629392971246,1
2021-04-01,Madhya Pradesh,4-Wheelers,2,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Madhya Pradesh,4-Wheelers,2,PCA Automobiles,0,626,0.0,0
2021-04-01,Madhya Pradesh,4-Wheelers,2,Tata Motors,322,626,0.5143769968051118,1
2021-04-01,Madhya Pradesh,4-Wheelers,2,Volvo Auto India,0,626,0.0,0
2021-04-01,Maharashtra,2-Wheelers,428,AMPERE,751,5689,0.13200914044647566,56
2021-04-01,Maharashtra,2-Wheelers,428,ATHER,903,5689,0.15872736860608191,68
2021-04-01,Maharashtra,2-Wheelers,428,BAJAJ,48,5689,0.008437335208296712,4
2021-04-01,Maharashtra,2-Wheelers,428,BEING,171,5689,0.03005800667955704,13
2021-04-01,Maharashtra,2-Wheelers,428,HERO ELECTRIC,759,5689,0.13341536298119178,57
2021-04-01,Maharashtra,2-Wheelers,428,JITENDRA,36,5689,0.0063280014062225345,3
2021-04-01,Maharashtra,2-Wheelers,428,OKINAWA,1251,5689,0.21989804886623307,94
2021-04-01,Maharashtra,2-Wheelers,428,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Maharashtra,2-Wheelers,428,OTHERS,749,5689,0.13165758481279663,56
2021-04-01,Maharashtra,2-Wheelers,428,PURE EV,581,5689,0.10212691158375813,44
2021-04-01,Maharashtra,2-Wheelers,428,REVOLT,138,5689,0.02425733872385305,10
2021-04-01,Maharashtra,2-Wheelers,428,TVS,302,5689,0.05308490068553349,23
2021-04-01,Maharashtra,4-Wheelers,96,BMW India,0,626,0.0,0
2021-04-01,Maharashtra,4-Wheelers,96,BYD India,0,626,0.0,0
2021-04-01,Maharashtra,4-Wheelers,96,Hyundai Motor,12,626,0.019169329073482427,2
2021-04-01,Maharashtra,4-Wheelers,96,KIA Motors,0,626,0.0,0
2021-04-01,Maharashtra,4-Wheelers,96,MG Motor,118,626,0.18849840255591055,18
2021-04-01,Maharashtra,4-Wheelers,96,Mahindra and Mahindra,171,626,0.2731629392971246,26
2021-04-01,Maharashtra,4-Wheelers,96,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Maharashtra,4-Wheelers,96,PCA Automobiles,0,626,0.0,0
2021-04-01,Maharashtra,4-Wheelers,96,Tata Motors,322,626,0.5143769968051118,49
2021-04-01,Maharashtra,4-Wheelers,96,Volvo Auto India,0,626,0.0,0
2021-04-01,Manipur,2-Wheelers,2,AMPERE,751,5689,0.13200914044647566,0
2021-04-01,Manipur,2-Wheelers,2,ATHER,903,5689,0.15872736860608191,0
2021-04-01,Manipur,2-Wheelers,2,BAJAJ,48,5689,0.008437335208296712,0
2021-04-01,Manipur,2-Wheelers,2,BEING,171,5689,0.03005800667955704,0
2021-04-01,Manipur,2-Wheelers,2,HERO ELECTRIC,759,5689,0.13341536298119178,0
2021-04-01,Manipur,2-Wheelers,2,JITENDRA,36,5689,0.0063280014062225345,0
2021-04-01,Manipur,2-Wheelers,2,OKINAWA,1251,5689,0.21989804886623307,0
2021-04-01,Manipur,2-Wheelers,2,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Manipur,2-Wheelers,2,OTHERS,749,5689,0.13165758481279663,0
2021-04-01,Manipur,2-Wheelers,2,PURE EV,581,5689,0.10212691158375813,0
2021-04-01,Manipur,2-Wheelers,2,REVOLT,138,5689,0.02425733872385305,0
2021-04-01,Manipur,2-Wheelers,2,TVS,302,5689,0.05308490068553349,0
2021-04-01,Manipur,4-Wheelers,0,BMW India,0,626,0.0,0
2021-04-01,Manipur,4-Wheelers,0,BYD India,0,626,0.0,0
2021-04-01,Manipur,4-Wheelers,0,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Manipur,4-Wheelers,0,KIA Motors,0,626,0.0,0
2021-04-01,Manipur,4-Wheelers,0,MG Motor,118,626,0.18849840255591055,0
2021-04-01,Manipur,4-Wheelers,0,Mahindra and Mahindra,171,626,0.2731629392971246,0
2021-04-01,Manipur,4-Wheelers,0,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Manipur,4-Wheelers,0,PCA Automobiles,0,626,0.0,0
2021-04-01,Manipur,4-Wheelers,0,Tata Motors,322,626,0.5143769968051118,0
2021-04-01,Manipur,4-Wheelers,0,Volvo Auto India,0,626,0.0,0
2021-04-01,Meghalaya,2-Wheelers,0,AMPERE,751,5689,0.13200914044647566,0
2021-04-01,Meghalaya,2-Wheelers,0,ATHER,903,5689,0.15872736860608191,0
2021-04-01,Meghalaya,2-Wheelers,0,BAJAJ,48,5689,0.008437335208296712,0
2021-04-01,Meghalaya,2-Wheelers,0,BEING,171,5689,0.03005800667955704,0
2021-04-01,Meghalaya,2-Wheelers,0,HERO ELECTRIC,759,5689,0.13341536298119178,0
2021-04-01,Meghalaya,2-Wheelers,0,JITENDRA,36,5689,0.0063280014062225345,0
2021-04-01,Meghalaya,2-Wheelers,0,OKINAWA,1251,5689,0.21989804886623307,0
2021-04-01,Meghalaya,2-Wheelers,0,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Meghalaya,2-Wheelers,0,OTHERS,749,5689,0.13165758481279663,0
2021-04-01,Meghalaya,2-Wheelers,0,PURE EV,581,5689,0.10212691158375813,0
2021-04-01,Meghalaya,2-Wheelers,0,REVOLT,138,5689,0.02425733872385305,0
2021-04-01,Meghalaya,2-Wheelers,0,TVS,302,5689,0.05308490068553349,0
2021-04-01,Meghalaya,4-Wheelers,1,BMW India,0,626,0.0,0
2021-04-01,Meghalaya,4-Wheelers,1,BYD India,0,626,0.0,0
2021-04-01,Meghalaya,4-Wheelers,1,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Meghalaya,4-Wheelers,1,KIA Motors,0,626,0.0,0
2021-04-01,Meghalaya,4-Wheelers,1,MG Motor,118,626,0.18849840255591055,0
2021-04-01,Meghalaya,4-Wheelers,1,Mahindra and Mahindra,171,626,0.2731629392971246,0
2021-04-01,Meghalaya,4-Wheelers,1,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Meghalaya,4-Wheelers,1,PCA Automobiles,0,626,0.0,0
2021-04-01,Meghalaya,4-Wheelers,1,Tata Motors,322,626,0.5143769968051118,1
2021-04-01,Meghalaya,4-Wheelers,1,Volvo Auto India,0,626,0.0,0
2021-04-01,Mizoram,2-Wheelers,0,AMPERE,751,5689,0.13200914044647566,0
2021-04-01,Mizoram,2-Wheelers,0,ATHER,903,5689,0.15872736860608191,0
2021-04-01,Mizoram,2-Wheelers,0,BAJAJ,48,5689,0.008437335208296712,0
2021-04-01,Mizoram,2-Wheelers,0,BEING,171,5689,0.03005800667955704,0
2021-04-01,Mizoram,2-Wheelers,0,HERO ELECTRIC,759,5689,0.13341536298119178,0
2021-04-01,Mizoram,2-Wheelers,0,JITENDRA,36,5689,0.0063280014062225345,0
2021-04-01,Mizoram,2-Wheelers,0,OKINAWA,1251,5689,0.21989804886623307,0
2021-04-01,Mizoram,2-Wheelers,0,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Mizoram,2-Wheelers,0,OTHERS,749,5689,0.13165758481279663,0
2021-04-01,Mizoram,2-Wheelers,0,PURE EV,581,5689,0.10212691158375813,0
2021-04-01,Mizoram,2-Wheelers,0,REVOLT,138,5689,0.02425733872385305,0
2021-04-01,Mizoram,2-Wheelers,0,TVS,302,5689,0.05308490068553349,0
2021-04-01,Mizoram,4-Wheelers,0,BMW India,0,626,0.0,0
2021-04-01,Mizoram,4-Wheelers,0,BYD India,0,626,0.0,0
2021-04-01,Mizoram,4-Wheelers,0,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Mizoram,4-Wheelers,0,KIA Motors,0,626,0.0,0
2021-04-01,Mizoram,4-Wheelers,0,MG Motor,118,626,0.18849840255591055,0
2021-04-01,Mizoram,4-Wheelers,0,Mahindra and Mahindra,171,626,0.2731629392971246,0
2021-04-01,Mizoram,4-Wheelers,0,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Mizoram,4-Wheelers,0,PCA Automobiles,0,626,0.0,0
2021-04-01,Mizoram,4-Wheelers,0,Tata Motors,322,626,0.5143769968051118,0
2021-04-01,Mizoram,4-Wheelers,0,Volvo Auto India,0,626,0.0,0
2021-04-01,Nagaland,2-Wheelers,0,AMPERE,751,5689,0.13200914044647566,0
2021-04-01,Nagaland,2-Wheelers,0,ATHER,903,5689,0.15872736860608191,0
2021-04-01,Nagaland,2-Wheelers,0,BAJAJ,48,5689,0.008437335208296712,0
2021-04-01,Nagaland,2-Wheelers,0,BEING,171,5689,0.03005800667955704,0
2021-04-01,Nagaland,2-Wheelers,0,HERO ELECTRIC,759,5689,0.13341536298119178,0
2021-04-01,Nagaland,2-Wheelers,0,JITENDRA,36,5689,0.0063280014062225345,0
2021-04-01,Nagaland,2-Wheelers,0,OKINAWA,1251,5689,0.21989804886623307,0
2021-04-01,Nagaland,2-Wheelers,0,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Nagaland,2-Wheelers,0,OTHERS,749,5689,0.13165758481279663,0
2021-04-01,Nagaland,2-Wheelers,0,PURE EV,581,5689,0.10212691158375813,0
2021-04-01,Nagaland,2-Wheelers,0,REVOLT,138,5689,0.02425733872385305,0
2021-04-01,Nagaland,2-Wheelers,0,TVS,302,5689,0.05308490068553349,0
2021-04-01,Nagaland,4-Wheelers,0,BMW India,0,626,0.0,0
2021-04-01,Nagaland,4-Wheelers,0,BYD India,0,626,0.0,0
2021-04-01,Nagaland,4-Wheelers,0,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Nagaland,4-Wheelers,0,KIA Motors,0,626,0.0,0
2021-04-01,Nagaland,4-Wheelers,0,MG Motor,118,626,0.18849840255591055,0
2021-04-01,Nagaland,4-Wheelers,0,Mahindra and Mahindra,171,626,0.2731629392971246,0
2021-04-01,Nagaland,4-Wheelers,0,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Nagaland,4-Wheelers,0,PCA Automobiles,0,626,0.0,0
2021-04-01,Nagaland,4-Wheelers,0,Tata Motors,322,626,0.5143769968051118,0
2021-04-01,Nagaland,4-Wheelers,0,Volvo Auto India,0,626,0.0,0
2021-04-01,Odisha,2-Wheelers,191,AMPERE,751,5689,0.13200914044647566,25
2021-04-01,Odisha,2-Wheelers,191,ATHER,903,5689,0.15872736860608191,30
2021-04-01,Odisha,2-Wheelers,191,BAJAJ,48,5689,0.008437335208296712,2
2021-04-01,Odisha,2-Wheelers,191,BEING,171,5689,0.03005800667955704,6
2021-04-01,Odisha,2-Wheelers,191,HERO ELECTRIC,759,5689,0.13341536298119178,25
2021-04-01,Odisha,2-Wheelers,191,JITENDRA,36,5689,0.0063280014062225345,1
2021-04-01,Odisha,2-Wheelers,191,OKINAWA,1251,5689,0.21989804886623307,42
2021-04-01,Odisha,2-Wheelers,191,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Odisha,2-Wheelers,191,OTHERS,749,5689,0.13165758481279663,25
2021-04-01,Odisha,2-Wheelers,191,PURE EV,581,5689,0.10212691158375813,20
2021-04-01,Odisha,2-Wheelers,191,REVOLT,138,5689,0.02425733872385305,5
2021-04-01,Odisha,2-Wheelers,191,TVS,302,5689,0.05308490068553349,10
2021-04-01,Odisha,4-Wheelers,5,BMW India,0,626,0.0,0
2021-04-01,Odisha,4-Wheelers,5,BYD India,0,626,0.0,0
2021-04-01,Odisha,4-Wheelers,5,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Odisha,4-Wheelers,5,KIA Motors,0,626,0.0,0
2021-04-01,Odisha,4-Wheelers,5,MG Motor,118,626,0.18849840255591055,1
2021-04-01,Odisha,4-Wheelers,5,Mahindra and Mahindra,171,626,0.2731629392971246,1
2021-04-01,Odisha,4-Wheelers,5,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Odisha,4-Wheelers,5,PCA Automobiles,0,626,0.0,0
2021-04-01,Odisha,4-Wheelers,5,Tata Motors,322,626,0.5143769968051118,3
2021-04-01,Odisha,4-Wheelers,5,Volvo Auto India,0,626,0.0,0
2021-04-01,Puducherry,2-Wheelers,18,AMPERE,751,5689,0.13200914044647566,2
2021-04-01,Puducherry,2-Wheelers,18,ATHER,903,5689,0.15872736860608191,3
2021-04-01,Puducherry,2-Wheelers,18,BAJAJ,48,5689,0.008437335208296712,0
2021-04-01,Puducherry,2-Wheelers,18,BEING,171,5689,0.03005800667955704,1
2021-04-01,Puducherry,2-Wheelers,18,HERO ELECTRIC,759,5689,0.13341536298119178,2
2021-04-01,Puducherry,2-Wheelers,18,JITENDRA,36,5689,0.0063280014062225345,0
2021-04-01,Puducherry,2-Wheelers,18,OKINAWA,1251,5689,0.21989804886623307,4
2021-04-01,Puducherry,2-Wheelers,18,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Puducherry,2-Wheelers,18,OTHERS,749,5689,0.13165758481279663,2
2021-04-01,Puducherry,2-Wheelers,18,PURE EV,581,5689,0.10212691158375813,2
2021-04-01,Puducherry,2-Wheelers,18,REVOLT,138,5689,0.02425733872385305,0
2021-04-01,Puducherry,2-Wheelers,18,TVS,302,5689,0.05308490068553349,1
2021-04-01,Puducherry,4-Wheelers,0,BMW India,0,626,0.0,0
2021-04-01,Puducherry,4-Wheelers,0,BYD India,0,626,0.0,0
2021-04-01,Puducherry,4-Wheelers,0,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Puducherry,4-Wheelers,0,KIA Motors,0,626,0.0,0
2021-04-01,Puducherry,4-Wheelers,0,MG Motor,118,626,0.18849840255591055,0
2021-04-01,Puducherry,4-Wheelers,0,Mahindra and Mahindra,171,626,0.2731629392971246,0
2021-04-01,Puducherry,4-Wheelers,0,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Puducherry,4-Wheelers,0,PCA Automobiles,0,626,0.0,0
2021-04-01,Puducherry,4-Wheelers,0,Tata Motors,322,626,0.5143769968051118,0
2021-04-01,Puducherry,4-Wheelers,0,Volvo Auto India,0,626,0.0,0
2021-04-01,Punjab,2-Wheelers,9,AMPERE,751,5689,0.13200914044647566,1
2021-04-01,Punjab,2-Wheelers,9,ATHER,903,5689,0.15872736860608191,1
2021-04-01,Punjab,2-Wheelers,9,BAJAJ,48,5689,0.008437335208296712,0
2021-04-01,Punjab,2-Wheelers,9,BEING,171,5689,0.03005800667955704,0
2021-04-01,Punjab,2-Wheelers,9,HERO ELECTRIC,759,5689,0.13341536298119178,1
2021-04-01,Punjab,2-Wheelers,9,JITENDRA,36,5689,0.0063280014062225345,0
2021-04-01,Punjab,2-Wheelers,9,OKINAWA,1251,5689,0.21989804886623307,2
2021-04-01,Punjab,2-Wheelers,9,OLA ELECTRIC,0,5689,0.0,0
2021-04-01,Punjab,2-Wheelers,9,OTHERS,749,5689,0.13165758481279663,1
2021-04-01,Punjab,2-Wheelers,9,PURE EV,581,5689,0.10212691158375813,1
2021-04-01,Punjab,2-Wheelers,9,REVOLT,138,5689,0.02425733872385305,0
2021-04-01,Punjab,2-Wheelers,9,TVS,302,5689,0.05308490068553349,0
2021-04-01,Punjab,4-Wheelers,4,BMW India,0,626,0.0,0
2021-04-01,Punjab,4-Wheelers,4,BYD India,0,626,0.0,0
2021-04-01,Punjab,4-Wheelers,4,Hyundai Motor,12,626,0.019169329073482427,0
2021-04-01,Punjab,4-Wheelers,4,KIA Motors,0,626,0.0,0
2021-04-01,Punjab,4-Wheelers,4,MG Motor,118,626,0.18849840255591055,1
2021-04-01,Punjab,4-Wheelers,4,Mahindra and Mahindra,171,626,0.2731629392971246,1
2021-04-01,Punjab,4-Wheelers,4,Mercedes-Benz AG,3,626,0.004792332268370607,0
2021-04-01,Punjab,4-Wheelers,4,PCA Automobiles,0,626,0.0,0
2021-04-01,Punjab,4-Wheelers,4,Tata Motors,322,626,0.5143769968051118,2
2021-04-01,Punjab,4-Wheelers,4,Volvo Auto India,0,626,0.0,0
2021-04-01,Rajasthan,2-Wheelers,325,AMPERE,751,5689,0.13200914044647566,43
2021-04-01,Rajasthan,2-Wheelers,325,ATHER,903,5689,0.15872736860608191,52
