date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,ev_penetration,year,month,month_name,conventional_vehicles_sold,quarter
2022-05-01,Manipur,2-Wheelers,2,2443,0.08,2022,5,May,2441,2
2022-05-01,Manipur,4-Wheelers,0,644,0.0,2022,5,May,644,2
2022-05-01,Meghalaya,2-Wheelers,0,1780,0.0,2022,5,May,1780,2
2022-05-01,Meghalaya,4-Wheelers,3,1051,0.29,2022,5,May,1048,2
2022-05-01,Mizoram,2-Wheelers,1,1638,0.06,2022,5,May,1637,2
2022-05-01,Mizoram,4-Wheelers,0,397,0.0,2022,5,May,397,2
2022-05-01,Nagaland,2-Wheelers,1,514,0.19,2022,5,May,513,2
2022-05-01,Nagaland,4-Wheelers,0,630,0.0,2022,5,May,630,2
2022-05-01,Odisha,2-Wheelers,1714,38324,4.47,2022,5,May,36610,2
2022-05-01,Odisha,4-Wheelers,40,5583,0.72,2022,5,May,5543,2
2022-05-01,Puducherry,2-Wheelers,65,3122,2.08,2022,5,May,3057,2
2022-05-01,Puducherry,4-Wheelers,2,726,0.28,2022,5,May,724,2
2022-05-01,Punjab,2-Wheelers,493,30377,1.62,2022,5,May,29884,2
2022-05-01,Punjab,4-Wheelers,2,9843,0.02,2022,5,May,9841,2
2022-05-01,Rajasthan,2-Wheelers,3701,73803,5.01,2022,5,May,70102,2
2022-05-01,Rajasthan,4-Wheelers,124,17047,0.73,2022,5,May,16923,2
2022-05-01,Sikkim,2-Wheelers,0,461,0.0,2022,5,May,461,2
2022-05-01,Sikkim,4-Wheelers,0,421,0.0,2022,5,May,421,2
2022-05-01,Tamil Nadu,2-Wheelers,3628,102565,3.54,2022,5,May,98937,2
2022-05-01,Tamil Nadu,4-Wheelers,202,19368,1.04,2022,5,May,19166,2
2022-05-01,Tripura,2-Wheelers,14,2768,0.51,2022,5,May,2754,2
2022-05-01,Tripura,4-Wheelers,0,359,0.0,2022,5,May,359,2
2022-05-01,Uttar Pradesh,2-Wheelers,1695,273962,0.62,2022,5,May,272267,2
2022-05-01,Uttar Pradesh,4-Wheelers,26,30695,0.08,2022,5,May,30669,2
2022-05-01,Uttarakhand,2-Wheelers,377,12930,2.92,2022,5,May,12553,2
2022-05-01,Uttarakhand,4-Wheelers,22,3948,0.56,2022,5,May,3926,2
2022-05-01,West Bengal,2-Wheelers,683,68721,0.99,2022,5,May,68038,2
2022-05-01,West Bengal,4-Wheelers,76,8341,0.91,2022,5,May,8265,2
2022-06-01,Andaman & Nicobar Island,2-Wheelers,0,423,0.0,2022,6,Jun,423,2
2022-06-01,Andaman & Nicobar Island,4-Wheelers,0,115,0.0,2022,6,Jun,115,2
2022-06-01,Andhra Pradesh,2-Wheelers,1733,37538,4.62,2022,6,Jun,35805,2
2022-06-01,Andhra Pradesh,4-Wheelers,47,6652,0.71,2022,6,Jun,6605,2
2022-06-01,Arunachal Pradesh,2-Wheelers,0,1253,0.0,2022,6,Jun,1253,2
2022-06-01,Arunachal Pradesh,4-Wheelers,0,1021,0.0,2022,6,Jun,1021,2
2022-06-01,Assam,2-Wheelers,101,21695,0.47,2022,6,Jun,21594,2
2022-06-01,Assam,4-Wheelers,9,5825,0.15,2022,6,Jun,5816,2
2022-06-01,Bihar,2-Wheelers,716,79768,0.9,2022,6,Jun,79052,2
2022-06-01,Bihar,4-Wheelers,16,5543,0.29,2022,6,Jun,5527,2
2022-06-01,Chandigarh,2-Wheelers,63,1808,3.48,2022,6,Jun,1745,2
2022-06-01,Chandigarh,4-Wheelers,19,1993,0.95,2022,6,Jun,1974,2
2022-06-01,Chhattisgarh,2-Wheelers,1038,28027,3.7,2022,6,Jun,26989,2
2022-06-01,Chhattisgarh,4-Wheelers,32,3933,0.81,2022,6,Jun,3901,2
2022-06-01,DNH and DD,2-Wheelers,1,767,0.13,2022,6,Jun,766,2
2022-06-01,DNH and DD,4-Wheelers,4,369,1.08,2022,6,Jun,365,2
2022-06-01,Delhi,2-Wheelers,2755,27696,9.95,2022,6,Jun,24941,2
2022-06-01,Delhi,4-Wheelers,267,14908,1.79,2022,6,Jun,14641,2
2022-06-01,Goa,2-Wheelers,365,3042,12.0,2022,6,Jun,2677,2
2022-06-01,Goa,4-Wheelers,74,1342,5.51,2022,6,Jun,1268,2
2022-06-01,Gujarat,2-Wheelers,5322,83549,6.37,2022,6,Jun,78227,2
2022-06-01,Gujarat,4-Wheelers,337,26192,1.29,2022,6,Jun,25855,2
2022-06-01,Haryana,2-Wheelers,966,30435,3.17,2022,6,Jun,29469,2
2022-06-01,Haryana,4-Wheelers,26,17365,0.15,2022,6,Jun,17339,2
2022-06-01,Himachal Pradesh,2-Wheelers,104,5610,1.85,2022,6,Jun,5506,2
2022-06-01,Himachal Pradesh,4-Wheelers,2,3457,0.06,2022,6,Jun,3455,2
2022-06-01,Jammu and Kashmir,2-Wheelers,159,8064,1.97,2022,6,Jun,7905,2
2022-06-01,Jammu and Kashmir,4-Wheelers,4,4239,0.09,2022,6,Jun,4235,2
2022-06-01,Jharkhand,2-Wheelers,461,32650,1.41,2022,6,Jun,32189,2
2022-06-01,Jharkhand,4-Wheelers,19,4097,0.46,2022,6,Jun,4078,2
2022-06-01,Karnataka,2-Wheelers,6800,91707,7.41,2022,6,Jun,84907,2
2022-06-01,Karnataka,4-Wheelers,359,22817,1.57,2022,6,Jun,22458,2
2022-06-01,Kerala,2-Wheelers,2568,44015,5.83,2022,6,Jun,41447,2
2022-06-01,Kerala,4-Wheelers,345,16486,2.09,2022,6,Jun,16141,2
2022-06-01,Ladakh,2-Wheelers,14,590,2.37,2022,6,Jun,576,2
2022-06-01,Ladakh,4-Wheelers,0,310,0.0,2022,6,Jun,310,2
2022-06-01,Madhya Pradesh,2-Wheelers,1434,83413,1.72,2022,6,Jun,81979,2
2022-06-01,Madhya Pradesh,4-Wheelers,42,12480,0.34,2022,6,Jun,12438,2
2022-06-01,Maharashtra,2-Wheelers,7880,115725,6.81,2022,6,Jun,107845,2
2022-06-01,Maharashtra,4-Wheelers,1082,35587,3.04,2022,6,Jun,34505,2
2022-06-01,Manipur,2-Wheelers,13,3391,0.38,2022,6,Jun,3378,2
2022-06-01,Manipur,4-Wheelers,0,1029,0.0,2022,6,Jun,1029,2
2022-06-01,Meghalaya,2-Wheelers,2,1291,0.15,2022,6,Jun,1289,2
2022-06-01,Meghalaya,4-Wheelers,1,1087,0.09,2022,6,Jun,1086,2
2022-06-01,Mizoram,2-Wheelers,2,1750,0.11,2022,6,Jun,1748,2
2022-06-01,Mizoram,4-Wheelers,0,373,0.0,2022,6,Jun,373,2
2022-06-01,Nagaland,2-Wheelers,0,594,0.0,2022,6,Jun,594,2
2022-06-01,Nagaland,4-Wheelers,0,735,0.0,2022,6,Jun,735,2
2022-06-01,Odisha,2-Wheelers,1693,39143,4.33,2022,6,Jun,37450,2
2022-06-01,Odisha,4-Wheelers,32,5778,0.55,2022,6,Jun,5746,2
2022-06-01,Puducherry,2-Wheelers,85,3331,2.55,2022,6,Jun,3246,2
2022-06-01,Puducherry,4-Wheelers,9,808,1.11,2022,6,Jun,799,2
2022-06-01,Punjab,2-Wheelers,514,28256,1.82,2022,6,Jun,27742,2
2022-06-01,Punjab,4-Wheelers,3,9388,0.03,2022,6,Jun,9385,2
2022-06-01,Rajasthan,2-Wheelers,3427,58281,5.88,2022,6,Jun,54854,2
2022-06-01,Rajasthan,4-Wheelers,136,13559,1.0,2022,6,Jun,13423,2
2022-06-01,Sikkim,2-Wheelers,0,429,0.0,2022,6,Jun,429,2
2022-06-01,Sikkim,4-Wheelers,0,446,0.0,2022,6,Jun,446,2
2022-06-01,Tamil Nadu,2-Wheelers,3749,110740,3.39,2022,6,Jun,106991,2
2022-06-01,Tamil Nadu,4-Wheelers,199,20592,0.97,2022,6,Jun,20393,2
2022-06-01,Tripura,2-Wheelers,21,2761,0.76,2022,6,Jun,2740,2
2022-06-01,Tripura,4-Wheelers,0,354,0.0,2022,6,Jun,354,2
2022-06-01,Uttar Pradesh,2-Wheelers,1361,198411,0.69,2022,6,Jun,197050,2
2022-06-01,Uttar Pradesh,4-Wheelers,17,27820,0.06,2022,6,Jun,27803,2
2022-06-01,Uttarakhand,2-Wheelers,374,13121,2.85,2022,6,Jun,12747,2
2022-06-01,Uttarakhand,4-Wheelers,38,3959,0.96,2022,6,Jun,3921,2
2022-06-01,West Bengal,2-Wheelers,660,67878,0.97,2022,6,Jun,67218,2
2022-06-01,West Bengal,4-Wheelers,91,8407,1.08,2022,6,Jun,8316,2
2022-07-01,Andaman & Nicobar Island,2-Wheelers,0,385,0.0,2022,7,Jul,385,3
2022-07-01,Andaman & Nicobar Island,4-Wheelers,0,127,0.0,2022,7,Jul,127,3
2022-07-01,Andhra Pradesh,2-Wheelers,1921,42632,4.51,2022,7,Jul,40711,3
2022-07-01,Andhra Pradesh,4-Wheelers,63,6757,0.93,2022,7,Jul,6694,3
2022-07-01,Arunachal Pradesh,2-Wheelers,0,1181,0.0,2022,7,Jul,1181,3
2022-07-01,Arunachal Pradesh,4-Wheelers,1,947,0.11,2022,7,Jul,946,3
2022-07-01,Assam,2-Wheelers,120,26803,0.45,2022,7,Jul,26683,3
2022-07-01,Assam,4-Wheelers,11,6769,0.16,2022,7,Jul,6758,3
2022-07-01,Bihar,2-Wheelers,638,62773,1.02,2022,7,Jul,62135,3
2022-07-01,Bihar,4-Wheelers,10,5215,0.19,2022,7,Jul,5205,3
2022-07-01,Chandigarh,2-Wheelers,58,2086,2.78,2022,7,Jul,2028,3
2022-07-01,Chandigarh,4-Wheelers,21,2709,0.78,2022,7,Jul,2688,3
2022-07-01,Chhattisgarh,2-Wheelers,1309,26466,4.95,2022,7,Jul,25157,3
2022-07-01,Chhattisgarh,4-Wheelers,29,4394,0.66,2022,7,Jul,4365,3
2022-07-01,DNH and DD,2-Wheelers,9,735,1.22,2022,7,Jul,726,3
2022-07-01,DNH and DD,4-Wheelers,0,344,0.0,2022,7,Jul,344,3
2022-07-01,Delhi,2-Wheelers,2658,30654,8.67,2022,7,Jul,27996,3
2022-07-01,Delhi,4-Wheelers,438,16056,2.73,2022,7,Jul,15618,3
2022-07-01,Goa,2-Wheelers,579,2801,20.67,2022,7,Jul,2222,3
2022-07-01,Goa,4-Wheelers,107,1545,6.93,2022,7,Jul,1438,3
2022-07-01,Gujarat,2-Wheelers,5592,83341,6.71,2022,7,Jul,77749,3
2022-07-01,Gujarat,4-Wheelers,308,24735,1.25,2022,7,Jul,24427,3
2022-07-01,Haryana,2-Wheelers,710,30657,2.32,2022,7,Jul,29947,3
2022-07-01,Haryana,4-Wheelers,135,17539,0.77,2022,7,Jul,17404,3
2022-07-01,Himachal Pradesh,2-Wheelers,92,5377,1.71,2022,7,Jul,5285,3
2022-07-01,Himachal Pradesh,4-Wheelers,6,3618,0.17,2022,7,Jul,3612,3
2022-07-01,Jammu and Kashmir,2-Wheelers,316,8717,3.63,2022,7,Jul,8401,3
2022-07-01,Jammu and Kashmir,4-Wheelers,9,4577,0.2,2022,7,Jul,4568,3
2022-07-01,Jharkhand,2-Wheelers,589,32122,1.83,2022,7,Jul,31533,3
2022-07-01,Jharkhand,4-Wheelers,7,4187,0.17,2022,7,Jul,4180,3
2022-07-01,Karnataka,2-Wheelers,5689,77333,7.36,2022,7,Jul,71644,3
2022-07-01,Karnataka,4-Wheelers,358,19322,1.85,2022,7,Jul,18964,3
2022-07-01,Kerala,2-Wheelers,1964,37691,5.21,2022,7,Jul,35727,3
2022-07-01,Kerala,4-Wheelers,292,14993,1.95,2022,7,Jul,14701,3
2022-07-01,Ladakh,2-Wheelers,0,314,0.0,2022,7,Jul,314,3
2022-07-01,Ladakh,4-Wheelers,1,285,0.35,2022,7,Jul,284,3
2022-07-01,Madhya Pradesh,2-Wheelers,1722,81579,2.11,2022,7,Jul,79857,3
2022-07-01,Madhya Pradesh,4-Wheelers,45,11437,0.39,2022,7,Jul,11392,3
2022-07-01,Maharashtra,2-Wheelers,8446,111895,7.55,2022,7,Jul,103449,3
2022-07-01,Maharashtra,4-Wheelers,1098,35100,3.13,2022,7,Jul,34002,3
2022-07-01,Manipur,2-Wheelers,21,4103,0.51,2022,7,Jul,4082,3
2022-07-01,Manipur,4-Wheelers,0,775,0.0,2022,7,Jul,775,3
2022-07-01,Meghalaya,2-Wheelers,3,1363,0.22,2022,7,Jul,1360,3
2022-07-01,Meghalaya,4-Wheelers,2,1053,0.19,2022,7,Jul,1051,3
2022-07-01,Mizoram,2-Wheelers,1,1427,0.07,2022,7,Jul,1426,3
2022-07-01,Mizoram,4-Wheelers,0,319,0.0,2022,7,Jul,319,3
2022-07-01,Nagaland,2-Wheelers,0,505,0.0,2022,7,Jul,505,3
2022-07-01,Nagaland,4-Wheelers,0,591,0.0,2022,7,Jul,591,3
2022-07-01,Odisha,2-Wheelers,1816,32549,5.58,2022,7,Jul,30733,3
2022-07-01,Odisha,4-Wheelers,29,5336,0.54,2022,7,Jul,5307,3
2022-07-01,Puducherry,2-Wheelers,71,3298,2.15,2022,7,Jul,3227,3
2022-07-01,Puducherry,4-Wheelers,5,681,0.73,2022,7,Jul,676,3
2022-07-01,Punjab,2-Wheelers,603,27082,2.23,2022,7,Jul,26479,3
2022-07-01,Punjab,4-Wheelers,7,9415,0.07,2022,7,Jul,9408,3
2022-07-01,Rajasthan,2-Wheelers,4574,63752,7.17,2022,7,Jul,59178,3
2022-07-01,Rajasthan,4-Wheelers,102,12817,0.8,2022,7,Jul,12715,3
2022-07-01,Sikkim,2-Wheelers,0,409,0.0,2022,7,Jul,409,3
2022-07-01,Sikkim,4-Wheelers,0,439,0.0,2022,7,Jul,439,3
2022-07-01,Tamil Nadu,2-Wheelers,4180,103800,4.03,2022,7,Jul,99620,3
2022-07-01,Tamil Nadu,4-Wheelers,176,17830,0.99,2022,7,Jul,17654,3
2022-07-01,Tripura,2-Wheelers,2,2632,0.08,2022,7,Jul,2630,3
2022-07-01,Tripura,4-Wheelers,0,402,0.0,2022,7,Jul,402,3
2022-07-01,Uttar Pradesh,2-Wheelers,1828,153826,1.19,2022,7,Jul,151998,3
2022-07-01,Uttar Pradesh,4-Wheelers,19,27276,0.07,2022,7,Jul,27257,3
2022-07-01,Uttarakhand,2-Wheelers,404,12603,3.21,2022,7,Jul,12199,3
2022-07-01,Uttarakhand,4-Wheelers,34,3820,0.89,2022,7,Jul,3786,3
2022-07-01,West Bengal,2-Wheelers,689,62610,1.1,2022,7,Jul,61921,3
2022-07-01,West Bengal,4-Wheelers,93,8312,1.12,2022,7,Jul,8219,3
2022-08-01,Andaman & Nicobar Island,2-Wheelers,0,398,0.0,2022,8,Aug,398,3
2022-08-01,Andaman & Nicobar Island,4-Wheelers,0,154,0.0,2022,8,Aug,154,3
2022-08-01,Andhra Pradesh,2-Wheelers,1898,54365,3.49,2022,8,Aug,52467,3
2022-08-01,Andhra Pradesh,4-Wheelers,64,7491,0.85,2022,8,Aug,7427,3
2022-08-01,Arunachal Pradesh,2-Wheelers,0,1244,0.0,2022,8,Aug,1244,3
2022-08-01,Arunachal Pradesh,4-Wheelers,0,866,0.0,2022,8,Aug,866,3
2022-08-01,Assam,2-Wheelers,202,27466,0.74,2022,8,Aug,27264,3
2022-08-01,Assam,4-Wheelers,10,6733,0.15,2022,8,Aug,6723,3
2022-08-01,Bihar,2-Wheelers,849,64565,1.31,2022,8,Aug,63716,3
2022-08-01,Bihar,4-Wheelers,15,5012,0.3,2022,8,Aug,4997,3
2022-08-01,Chandigarh,2-Wheelers,59,1896,3.11,2022,8,Aug,1837,3
2022-08-01,Chandigarh,4-Wheelers,19,1903,1.0,2022,8,Aug,1884,3
2022-08-01,Chhattisgarh,2-Wheelers,1360,23146,5.88,2022,8,Aug,21786,3
2022-08-01,Chhattisgarh,4-Wheelers,35,3974,0.88,2022,8,Aug,3939,3
2022-08-01,DNH and DD,2-Wheelers,6,742,0.81,2022,8,Aug,736,3
2022-08-01,DNH and DD,4-Wheelers,1,303,0.33,2022,8,Aug,302,3
2022-08-01,Delhi,2-Wheelers,3259,31869,10.23,2022,8,Aug,28610,3
2022-08-01,Delhi,4-Wheelers,443,16315,2.72,2022,8,Aug,15872,3
2022-08-01,Goa,2-Wheelers,303,4503,6.73,2022,8,Aug,4200,3
2022-08-01,Goa,4-Wheelers,44,2364,1.86,2022,8,Aug,2320,3
2022-08-01,Gujarat,2-Wheelers,5059,74982,6.75,2022,8,Aug,69923,3
2022-08-01,Gujarat,4-Wheelers,230,23571,0.98,2022,8,Aug,23341,3
2022-08-01,Haryana,2-Wheelers,915,33336,2.74,2022,8,Aug,32421,3
2022-08-01,Haryana,4-Wheelers,163,18545,0.88,2022,8,Aug,18382,3
2022-08-01,Himachal Pradesh,2-Wheelers,59,5281,1.12,2022,8,Aug,5222,3
2022-08-01,Himachal Pradesh,4-Wheelers,2,3517,0.06,2022,8,Aug,3515,3
2022-08-01,Jammu and Kashmir,2-Wheelers,182,9131,1.99,2022,8,Aug,8949,3
2022-08-01,Jammu and Kashmir,4-Wheelers,3,4299,0.07,2022,8,Aug,4296,3
2022-08-01,Jharkhand,2-Wheelers,561,25332,2.21,2022,8,Aug,24771,3
2022-08-01,Jharkhand,4-Wheelers,15,4040,0.37,2022,8,Aug,4025,3
2022-08-01,Karnataka,2-Wheelers,7476,88611,8.44,2022,8,Aug,81135,3
2022-08-01,Karnataka,4-Wheelers,363,23924,1.52,2022,8,Aug,23561,3
2022-08-01,Kerala,2-Wheelers,3069,50954,6.02,2022,8,Aug,47885,3
2022-08-01,Kerala,4-Wheelers,342,21051,1.62,2022,8,Aug,20709,3
2022-08-01,Ladakh,2-Wheelers,0,222,0.0,2022,8,Aug,222,3
2022-08-01,Ladakh,4-Wheelers,9,269,3.35,2022,8,Aug,260,3
2022-08-01,Madhya Pradesh,2-Wheelers,1931,98165,1.97,2022,8,Aug,96234,3
2022-08-01,Madhya Pradesh,4-Wheelers,72,15953,0.45,2022,8,Aug,15881,3
2022-08-01,Maharashtra,2-Wheelers,9723,118886,8.18,2022,8,Aug,109163,3
2022-08-01,Maharashtra,4-Wheelers,992,40173,2.47,2022,8,Aug,39181,3
2022-08-01,Manipur,2-Wheelers,8,3647,0.22,2022,8,Aug,3639,3
2022-08-01,Manipur,4-Wheelers,0,623,0.0,2022,8,Aug,623,3
2022-08-01,Meghalaya,2-Wheelers,2,1734,0.12,2022,8,Aug,1732,3
2022-08-01,Meghalaya,4-Wheelers,0,1120,0.0,2022,8,Aug,1120,3
2022-08-01,Mizoram,2-Wheelers,6,2062,0.29,2022,8,Aug,2056,3
2022-08-01,Mizoram,4-Wheelers,0,408,0.0,2022,8,Aug,408,3
2022-08-01,Nagaland,2-Wheelers,0,554,0.0,2022,8,Aug,554,3
2022-08-01,Nagaland,4-Wheelers,0,844,0.0,2022,8,Aug,844,3
2022-08-01,Odisha,2-Wheelers,2007,30540,6.57,2022,8,Aug,28533,3
2022-08-01,Odisha,4-Wheelers,43,5716,0.75,2022,8,Aug,5673,3
2022-08-01,Puducherry,2-Wheelers,91,3810,2.39,2022,8,Aug,3719,3
2022-08-01,Puducherry,4-Wheelers,4,758,0.53,2022,8,Aug,754,3
2022-08-01,Punjab,2-Wheelers,645,32591,1.98,2022,8,Aug,31946,3
2022-08-01,Punjab,4-Wheelers,3,9913,0.03,2022,8,Aug,9910,3
2022-08-01,Rajasthan,2-Wheelers,4159,60191,6.91,2022,8,Aug,56032,3
2022-08-01,Rajasthan,4-Wheelers,145,12578,1.15,2022,8,Aug,12433,3
2022-08-01,Sikkim,2-Wheelers,0,394,0.0,2022,8,Aug,394,3
2022-08-01,Sikkim,4-Wheelers,0,421,0.0,2022,8,Aug,421,3
2022-08-01,Tamil Nadu,2-Wheelers,5306,120312,4.41,2022,8,Aug,115006,3
2022-08-01,Tamil Nadu,4-Wheelers,182,20944,0.87,2022,8,Aug,20762,3
2022-08-01,Tripura,2-Wheelers,14,2643,0.53,2022,8,Aug,2629,3
2022-08-01,Tripura,4-Wheelers,0,403,0.0,2022,8,Aug,403,3
2022-08-01,Uttar Pradesh,2-Wheelers,1920,131703,1.46,2022,8,Aug,129783,3
2022-08-01,Uttar Pradesh,4-Wheelers,15,25778,0.06,2022,8,Aug,25763,3
2022-08-01,Uttarakhand,2-Wheelers,494,12711,3.89,2022,8,Aug,12217,3
2022-08-01,Uttarakhand,4-Wheelers,34,3599,0.94,2022,8,Aug,3565,3
2022-08-01,West Bengal,2-Wheelers,663,62200,1.07,2022,8,Aug,61537,3
2022-08-01,West Bengal,4-Wheelers,110,9228,1.19,2022,8,Aug,9118,3
2022-09-01,Andaman & Nicobar Island,2-Wheelers,0,484,0.0,2022,9,Sep,484,3
2022-09-01,Andaman & Nicobar Island,4-Wheelers,0,128,0.0,2022,9,Sep,128,3
2022-09-01,Andhra Pradesh,2-Wheelers,2239,52804,4.24,2022,9,Sep,50565,3
2022-09-01,Andhra Pradesh,4-Wheelers,61,8003,0.76,2022,9,Sep,7942,3
2022-09-01,Arunachal Pradesh,2-Wheelers,0,1068,0.0,2022,9,Sep,1068,3
2022-09-01,Arunachal Pradesh,4-Wheelers,0,931,0.0,2022,9,Sep,931,3
2022-09-01,Assam,2-Wheelers,200,31729,0.63,2022,9,Sep,31529,3
2022-09-01,Assam,4-Wheelers,13,8690,0.15,2022,9,Sep,8677,3
2022-09-01,Bihar,2-Wheelers,951,54364,1.75,2022,9,Sep,53413,3
2022-09-01,Bihar,4-Wheelers,14,5315,0.26,2022,9,Sep,5301,3
2022-09-01,Chandigarh,2-Wheelers,70,1929,3.63,2022,9,Sep,1859,3
2022-09-01,Chandigarh,4-Wheelers,26,2119,1.23,2022,9,Sep,2093,3
2022-09-01,Chhattisgarh,2-Wheelers,1190,23465,5.07,2022,9,Sep,22275,3
2022-09-01,Chhattisgarh,4-Wheelers,50,3978,1.26,2022,9,Sep,3928,3
2022-09-01,DNH and DD,2-Wheelers,8,629,1.27,2022,9,Sep,621,3
2022-09-01,DNH and DD,4-Wheelers,1,390,0.26,2022,9,Sep,389,3
2022-09-01,Delhi,2-Wheelers,2301,25409,9.06,2022,9,Sep,23108,3
2022-09-01,Delhi,4-Wheelers,471,14076,3.35,2022,9,Sep,13605,3
2022-09-01,Goa,2-Wheelers,400,4078,9.81,2022,9,Sep,3678,3
2022-09-01,Goa,4-Wheelers,42,1687,2.49,2022,9,Sep,1645,3
2022-09-01,Gujarat,2-Wheelers,5333,77920,6.84,2022,9,Sep,72587,3
2022-09-01,Gujarat,4-Wheelers,299,25102,1.19,2022,9,Sep,24803,3
2022-09-01,Haryana,2-Wheelers,848,25832,3.28,2022,9,Sep,24984,3
2022-09-01,Haryana,4-Wheelers,49,14140,0.35,2022,9,Sep,14091,3
2022-09-01,Himachal Pradesh,2-Wheelers,67,4101,1.63,2022,9,Sep,4034,3
2022-09-01,Himachal Pradesh,4-Wheelers,4,2815,0.14,2022,9,Sep,2811,3
2022-09-01,Jammu and Kashmir,2-Wheelers,220,8320,2.64,2022,9,Sep,8100,3
2022-09-01,Jammu and Kashmir,4-Wheelers,4,4432,0.09,2022,9,Sep,4428,3
2022-09-01,Jharkhand,2-Wheelers,498,23758,2.1,2022,9,Sep,23260,3
2022-09-01,Jharkhand,4-Wheelers,31,4183,0.74,2022,9,Sep,4152,3
2022-09-01,Karnataka,2-Wheelers,7616,87981,8.66,2022,9,Sep,80365,3
2022-09-01,Karnataka,4-Wheelers,493,25136,1.96,2022,9,Sep,24643,3
2022-09-01,Kerala,2-Wheelers,3100,53877,5.75,2022,9,Sep,50777,3
2022-09-01,Kerala,4-Wheelers,397,19551,2.03,2022,9,Sep,19154,3
2022-09-01,Ladakh,2-Wheelers,0,30,0.0,2022,9,Sep,30,3
2022-09-01,Ladakh,4-Wheelers,0,189,0.0,2022,9,Sep,189,3
2022-09-01,Madhya Pradesh,2-Wheelers,1898,53245,3.56,2022,9,Sep,51347,3
2022-09-01,Madhya Pradesh,4-Wheelers,61,11080,0.55,2022,9,Sep,11019,3
2022-09-01,Maharashtra,2-Wheelers,10730,122642,8.75,2022,9,Sep,111912,3
2022-09-01,Maharashtra,4-Wheelers,939,33643,2.79,2022,9,Sep,32704,3
2022-09-01,Manipur,2-Wheelers,1,2473,0.04,2022,9,Sep,2472,3
2022-09-01,Manipur,4-Wheelers,0,820,0.0,2022,9,Sep,820,3
2022-09-01,Meghalaya,2-Wheelers,1,1719,0.06,2022,9,Sep,1718,3
2022-09-01,Meghalaya,4-Wheelers,2,1047,0.19,2022,9,Sep,1045,3
2022-09-01,Mizoram,2-Wheelers,4,1568,0.26,2022,9,Sep,1564,3
2022-09-01,Mizoram,4-Wheelers,0,379,0.0,2022,9,Sep,379,3
2022-09-01,Nagaland,2-Wheelers,0,589,0.0,2022,9,Sep,589,3
2022-09-01,Nagaland,4-Wheelers,0,780,0.0,2022,9,Sep,780,3
2022-09-01,Odisha,2-Wheelers,2197,36139,6.08,2022,9,Sep,33942,3
2022-09-01,Odisha,4-Wheelers,40,5941,0.67,2022,9,Sep,5901,3
2022-09-01,Puducherry,2-Wheelers,114,3772,3.02,2022,9,Sep,3658,3
2022-09-01,Puducherry,4-Wheelers,2,858,0.23,2022,9,Sep,856,3
2022-09-01,Punjab,2-Wheelers,590,27407,2.15,2022,9,Sep,26817,3
2022-09-01,Punjab,4-Wheelers,4,8968,0.04,2022,9,Sep,8964,3
2022-09-01,Rajasthan,2-Wheelers,4677,53951,8.67,2022,9,Sep,49274,3
2022-09-01,Rajasthan,4-Wheelers,150,12513,1.2,2022,9,Sep,12363,3
2022-09-01,Sikkim,2-Wheelers,0,443,0.0,2022,9,Sep,443,3
2022-09-01,Sikkim,4-Wheelers,0,581,0.0,2022,9,Sep,581,3
2022-09-01,Tamil Nadu,2-Wheelers,5112,121791,4.2,2022,9,Sep,116679,3
2022-09-01,Tamil Nadu,4-Wheelers,218,21233,1.03,2022,9,Sep,21015,3
2022-09-01,Tripura,2-Wheelers,17,3842,0.44,2022,9,Sep,3825,3
2022-09-01,Tripura,4-Wheelers,0,465,0.0,2022,9,Sep,465,3
2022-09-01,Uttar Pradesh,2-Wheelers,1787,97293,1.84,2022,9,Sep,95506,3
2022-09-01,Uttar Pradesh,4-Wheelers,23,22777,0.1,2022,9,Sep,22754,3
2022-09-01,Uttarakhand,2-Wheelers,386,9325,4.14,2022,9,Sep,8939,3
2022-09-01,Uttarakhand,4-Wheelers,29,3066,0.95,2022,9,Sep,3037,3
2022-09-01,West Bengal,2-Wheelers,727,64255,1.13,2022,9,Sep,63528,3
2022-09-01,West Bengal,4-Wheelers,123,11473,1.07,2022,9,Sep,11350,3
2022-10-01,Andaman & Nicobar Island,2-Wheelers,0,409,0.0,2022,10,Oct,409,4
2022-10-01,Andaman & Nicobar Island,4-Wheelers,0,144,0.0,2022,10,Oct,144,4
2022-10-01,Andhra Pradesh,2-Wheelers,2568,74374,3.45,2022,10,Oct,71806,4
2022-10-01,Andhra Pradesh,4-Wheelers,57,8075,0.71,2022,10,Oct,8018,4
2022-10-01,Arunachal Pradesh,2-Wheelers,0,850,0.0,2022,10,Oct,850,4
2022-10-01,Arunachal Pradesh,4-Wheelers,0,741,0.0,2022,10,Oct,741,4
2022-10-01,Assam,2-Wheelers,194,38033,0.51,2022,10,Oct,37839,4
2022-10-01,Assam,4-Wheelers,11,7529,0.15,2022,10,Oct,7518,4
2022-10-01,Bihar,2-Wheelers,1377,88895,1.55,2022,10,Oct,87518,4
2022-10-01,Bihar,4-Wheelers,19,7888,0.24,2022,10,Oct,7869,4
2022-10-01,Chandigarh,2-Wheelers,118,3103,3.8,2022,10,Oct,2985,4
2022-10-01,Chandigarh,4-Wheelers,16,2422,0.66,2022,10,Oct,2406,4
