date,year,month,maker,vehicle_category,electric_vehicles_sold,cumulative_sales,maker_rank,market_position,leader_gap_pct,performance_vs_avg,market_share_fraction,hhi_index,market_concentration,effective_competitors,market_share_tier,share_change_status,dual_segment_presence,primary_segment,primary_segment_contribution,segment_specialization
2022-07-01,2022,July,HERO ELECTRIC,2-Wheelers,9334,95395,1.0,Market Leader,0.0,1.6,0.2002832374903441,0.12347838203113173,Unconcentrated,8.1,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,AMPERE,2-Wheelers,6812,52281,3.0,Top 3,27.02,0.9,0.1461677109261007,0.12347838203113173,Unconcentrated,8.1,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,TVS,2-Wheelers,4348,18046,4.0,Top 5,53.42,0.21,0.0932967127285211,0.12347838203113173,Unconcentrated,8.1,5-10%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,ATHER,2-Wheelers,1289,30882,9.0,Top 10,86.19,-0.64,0.0276585700798214,0.12347838203113173,Unconcentrated,8.1,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,BAJAJ,2-Wheelers,2482,14455,7.0,Top 10,73.41,-0.31,0.053257231138958,0.12347838203113173,Unconcentrated,8.1,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,OKAYA EV,2-Wheelers,1076,1855,11.0,Other,88.47,-0.7,0.0230881469401768,0.12347838203113173,Unconcentrated,8.1,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,REVOLT,2-Wheelers,2318,15212,8.0,Top 10,75.17,-0.35,0.0497382198952879,0.12347838203113173,Unconcentrated,8.1,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,PURE EV,2-Wheelers,1000,20313,12.0,Other,89.29,-0.72,0.0214573856321345,0.12347838203113173,Unconcentrated,8.1,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,BEING,2-Wheelers,1245,11360,10.0,Top 10,86.66,-0.65,0.0267144451120075,0.12347838203113173,Unconcentrated,8.1,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,JITENDRA,2-Wheelers,880,6909,13.0,Other,90.57,-0.75,0.0188824993562784,0.12347838203113173,Unconcentrated,8.1,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-07-01,2022,July,OTHERS,2-Wheelers,3562,40216,6.0,Top 10,61.84,-0.01,0.0764312076216633,0.12347838203113173,Unconcentrated,8.1,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,OLA ELECTRIC,2-Wheelers,19409,256156,1.0,Market Leader,0.0,3.66,0.3581524948331857,0.19990621038372536,Moderately Concentrated,5.0,>30%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,TVS,2-Wheelers,10272,138718,2.0,Top 3,47.08,1.46,0.1895482728077945,0.19990621038372536,Moderately Concentrated,5.0,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,ATHER,2-Wheelers,6604,130998,3.0,Top 3,65.97,0.58,0.121863005609684,0.19990621038372536,Moderately Concentrated,5.0,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,BAJAJ,2-Wheelers,4081,60986,5.0,Top 5,78.97,-0.02,0.0753063182757602,0.19990621038372536,Moderately Concentrated,5.0,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,AMPERE,2-Wheelers,3530,138848,6.0,Top 10,81.81,-0.15,0.065138765869501,0.19990621038372536,Moderately Concentrated,5.0,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,OKINAWA,2-Wheelers,2238,155488,7.0,Top 10,88.47,-0.46,0.0412976085031,0.19990621038372536,Moderately Concentrated,5.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,HERO ELECTRIC,2-Wheelers,770,165716,9.0,Top 10,96.03,-0.82,0.0142087392973132,0.19990621038372536,Moderately Concentrated,5.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,OKAYA EV,2-Wheelers,775,19741,8.0,Top 10,96.01,-0.81,0.0143010038382049,0.19990621038372536,Moderately Concentrated,5.0,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,BGAUSS,2-Wheelers,653,3396,10.0,Top 10,96.64,-0.84,0.0120497490404487,0.19990621038372536,Moderately Concentrated,5.0,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,BATTRE ELECTRIC,2-Wheelers,133,2044,13.0,Other,99.31,-0.97,0.0024542367877177,0.19990621038372536,Moderately Concentrated,5.0,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,KINETIC GREEN,2-Wheelers,229,2154,12.0,Other,98.82,-0.95,0.0042257159728373,0.19990621038372536,Moderately Concentrated,5.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,REVOLT,2-Wheelers,478,22842,11.0,Other,97.54,-0.89,0.0088204901092412,0.19990621038372536,Moderately Concentrated,5.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-07-01,2023,July,OTHERS,2-Wheelers,5020,98239,4.0,Top 5,74.14,0.2,0.0926335990552111,0.19990621038372536,Moderately Concentrated,5.0,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,HERO ELECTRIC,2-Wheelers,5527,12368,1.0,Market Leader,0.0,3.13,0.3443613707165109,0.182247555827292,Moderately Concentrated,5.5,>30%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,OKINAWA,2-Wheelers,2894,8007,2.0,Top 3,47.64,1.16,0.1803115264797507,0.182247555827292,Moderately Concentrated,5.5,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,AMPERE,2-Wheelers,810,2670,7.0,Top 10,85.34,-0.39,0.0504672897196261,0.182247555827292,Moderately Concentrated,5.5,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,ATHER,2-Wheelers,1613,4795,3.0,Top 3,70.82,0.21,0.1004984423676012,0.182247555827292,Moderately Concentrated,5.5,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,PURE EV,2-Wheelers,1094,3674,5.0,Top 5,80.21,-0.18,0.0681619937694704,0.182247555827292,Moderately Concentrated,5.5,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,TVS,2-Wheelers,651,1818,9.0,Top 10,88.22,-0.51,0.0405607476635514,0.182247555827292,Moderately Concentrated,5.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,REVOLT,2-Wheelers,853,1413,6.0,Top 10,84.57,-0.36,0.0531464174454828,0.182247555827292,Moderately Concentrated,5.5,5-10%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,BAJAJ,2-Wheelers,796,1770,8.0,Top 10,85.6,-0.4,0.0495950155763239,0.182247555827292,Moderately Concentrated,5.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,BEING,2-Wheelers,325,1242,10.0,Top 10,94.12,-0.76,0.0202492211838006,0.182247555827292,Moderately Concentrated,5.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,JITENDRA,2-Wheelers,208,512,11.0,Other,96.24,-0.84,0.0129595015576323,0.182247555827292,Moderately Concentrated,5.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-08-01,2021,August,OTHERS,2-Wheelers,1279,4057,4.0,Top 5,76.86,-0.04,0.0796884735202492,0.182247555827292,Moderately Concentrated,5.5,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,OLA ELECTRIC,2-Wheelers,3475,50504,7.0,Top 10,64.99,-0.14,0.0665377398230766,0.12086723560628101,Unconcentrated,8.3,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,OKINAWA,2-Wheelers,8756,94050,2.0,Top 3,11.78,1.18,0.1676559568031248,0.12086723560628101,Unconcentrated,8.3,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,HERO ELECTRIC,2-Wheelers,9925,105320,1.0,Market Leader,0.0,1.47,0.1900394439551181,0.12086723560628101,Unconcentrated,8.3,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,AMPERE,2-Wheelers,6771,59052,3.0,Top 3,31.78,0.69,0.1296480680121012,0.12086723560628101,Unconcentrated,8.3,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,TVS,2-Wheelers,6426,24472,4.0,Top 5,35.25,0.6,0.1230421629073641,0.12086723560628101,Unconcentrated,8.3,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,ATHER,2-Wheelers,5376,36258,5.0,Top 5,45.83,0.34,0.1029372343277294,0.12086723560628101,Unconcentrated,8.3,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,BAJAJ,2-Wheelers,2620,17075,8.0,Top 10,73.6,-0.35,0.0501665836939455,0.12086723560628101,Unconcentrated,8.3,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,OKAYA EV,2-Wheelers,905,2760,11.0,Other,90.88,-0.77,0.0173285336805422,0.12086723560628101,Unconcentrated,8.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,REVOLT,2-Wheelers,1662,16874,9.0,Top 10,83.25,-0.59,0.0318232298089074,0.12086723560628101,Unconcentrated,8.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,PURE EV,2-Wheelers,880,21193,12.0,Other,91.13,-0.78,0.0168498449048366,0.12086723560628101,Unconcentrated,8.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,BEING,2-Wheelers,1099,12459,10.0,Top 10,88.93,-0.73,0.0210431585800176,0.12086723560628101,Unconcentrated,8.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,JITENDRA,2-Wheelers,653,7562,13.0,Other,93.42,-0.84,0.0125033508214299,0.12086723560628101,Unconcentrated,8.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-08-01,2022,August,OTHERS,2-Wheelers,3678,43894,6.0,Top 10,62.94,-0.08,0.070424692681806,0.12086723560628101,Unconcentrated,8.3,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,OLA ELECTRIC,2-Wheelers,18983,275139,1.0,Market Leader,0.0,2.95,0.3038689952137792,0.18755550514482427,Moderately Concentrated,5.3,>30%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,TVS,2-Wheelers,15296,154014,2.0,Top 3,19.42,2.18,0.2448496102191416,0.18755550514482427,Moderately Concentrated,5.3,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,ATHER,2-Wheelers,7065,138063,3.0,Top 3,62.78,0.47,0.1130924749083574,0.18755550514482427,Moderately Concentrated,5.3,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,BAJAJ,2-Wheelers,6508,67494,4.0,Top 5,65.72,0.35,0.1041763378207488,0.18755550514482427,Moderately Concentrated,5.3,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,AMPERE,2-Wheelers,3654,142502,6.0,Top 10,80.75,-0.24,0.0584911398889084,0.18755550514482427,Moderately Concentrated,5.3,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,OKINAWA,2-Wheelers,1977,157465,7.0,Top 10,89.59,-0.59,0.0316466840614044,0.18755550514482427,Moderately Concentrated,5.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,HERO ELECTRIC,2-Wheelers,774,166490,10.0,Top 10,95.92,-0.84,0.0123897488434633,0.18755550514482427,Moderately Concentrated,5.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,OKAYA EV,2-Wheelers,1137,20878,8.0,Top 10,94.01,-0.76,0.018200445006483,0.18755550514482427,Moderately Concentrated,5.3,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,BGAUSS,2-Wheelers,912,4308,9.0,Top 10,95.2,-0.81,0.0145987738310576,0.18755550514482427,Moderately Concentrated,5.3,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,BATTRE ELECTRIC,2-Wheelers,287,2331,13.0,Other,98.49,-0.94,0.0045941316770981,0.18755550514482427,Moderately Concentrated,5.3,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,KINETIC GREEN,2-Wheelers,380,2534,12.0,Other,98.0,-0.92,0.0060828224296073,0.18755550514482427,Moderately Concentrated,5.3,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,REVOLT,2-Wheelers,508,23350,11.0,Other,97.32,-0.89,0.0081317731427382,0.18755550514482427,Moderately Concentrated,5.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-08-01,2023,August,OTHERS,2-Wheelers,4990,103229,5.0,Top 5,73.71,0.04,0.0798770629572121,0.18755550514482427,Moderately Concentrated,5.3,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,HERO ELECTRIC,2-Wheelers,6727,19095,1.0,Market Leader,0.0,3.48,0.3730590062111801,0.2063423036164043,Moderately Concentrated,4.8,>30%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,OKINAWA,2-Wheelers,3321,11328,2.0,Top 3,50.63,1.21,0.1841725820763088,0.2063423036164043,Moderately Concentrated,4.8,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,AMPERE,2-Wheelers,807,3477,6.0,Top 10,88.0,-0.46,0.0447537710736468,0.2063423036164043,Moderately Concentrated,4.8,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,ATHER,2-Wheelers,2174,6969,3.0,Top 3,67.68,0.45,0.1205634427684117,0.2063423036164043,Moderately Concentrated,4.8,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,PURE EV,2-Wheelers,1337,5011,5.0,Top 5,80.12,-0.11,0.0741459627329192,0.2063423036164043,Moderately Concentrated,4.8,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,TVS,2-Wheelers,688,2506,7.0,Top 10,89.77,-0.54,0.0381543921916592,0.2063423036164043,Moderately Concentrated,4.8,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,REVOLT,2-Wheelers,499,1912,8.0,Top 10,92.58,-0.67,0.0276730257320319,0.2063423036164043,Moderately Concentrated,4.8,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,BAJAJ,2-Wheelers,381,2151,9.0,Top 10,94.34,-0.75,0.0211291038154392,0.2063423036164043,Moderately Concentrated,4.8,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,BEING,2-Wheelers,337,1579,10.0,Top 10,94.99,-0.78,0.0186889973380656,0.2063423036164043,Moderately Concentrated,4.8,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,JITENDRA,2-Wheelers,134,646,11.0,Other,98.01,-0.91,0.0074312333629103,0.2063423036164043,Moderately Concentrated,4.8,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-09-01,2021,September,OTHERS,2-Wheelers,1627,5684,4.0,Top 5,75.81,0.08,0.0902284826974268,0.2063423036164043,Moderately Concentrated,4.8,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,OLA ELECTRIC,2-Wheelers,8065,58569,3.0,Top 3,5.08,0.97,0.1513644382718366,0.11763239933082176,Unconcentrated,8.5,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,OKINAWA,2-Wheelers,8497,102547,1.0,Market Leader,0.0,1.07,0.1594722420329567,0.11763239933082176,Unconcentrated,8.5,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,HERO ELECTRIC,2-Wheelers,8208,113528,2.0,Top 3,3.4,1.0,0.1540482714612814,0.11763239933082176,Unconcentrated,8.5,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,AMPERE,2-Wheelers,6488,65540,4.0,Top 5,23.64,0.58,0.1217672009308959,0.11763239933082176,Unconcentrated,8.5,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,TVS,2-Wheelers,4001,28473,6.0,Top 10,52.91,-0.02,0.0750910251116699,0.11763239933082176,Unconcentrated,8.5,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,ATHER,2-Wheelers,6280,42538,5.0,Top 5,26.09,0.53,0.1178634435644307,0.11763239933082176,Unconcentrated,8.5,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,BAJAJ,2-Wheelers,3649,20724,8.0,Top 10,57.06,-0.11,0.068484666491498,0.11763239933082176,Unconcentrated,8.5,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,OKAYA EV,2-Wheelers,954,3714,10.0,Top 10,88.77,-0.77,0.0179047333058068,0.11763239933082176,Unconcentrated,8.5,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,REVOLT,2-Wheelers,865,17739,11.0,Other,89.82,-0.79,0.016234375586502,0.11763239933082176,Unconcentrated,8.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,PURE EV,2-Wheelers,790,21983,12.0,Other,90.7,-0.81,0.0148267707668631,0.11763239933082176,Unconcentrated,8.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,BEING,2-Wheelers,975,13434,9.0,Top 10,88.53,-0.76,0.0182988626553057,0.11763239933082176,Unconcentrated,8.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,JITENDRA,2-Wheelers,661,8223,13.0,Other,92.22,-0.84,0.0124056904770841,0.11763239933082176,Unconcentrated,8.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-09-01,2022,September,OTHERS,2-Wheelers,3849,47743,7.0,Top 10,54.7,-0.06,0.0722382793438684,0.11763239933082176,Unconcentrated,8.5,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,OLA ELECTRIC,2-Wheelers,18926,294065,1.0,Market Leader,0.0,2.86,0.2968970602076993,0.18410377497382877,Moderately Concentrated,5.4,20-30%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,TVS,2-Wheelers,15425,169439,2.0,Top 3,18.5,2.15,0.2419759671195055,0.18410377497382877,Moderately Concentrated,5.4,20-30%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,ATHER,2-Wheelers,7107,145170,3.0,Top 3,62.45,0.45,0.1114893483512691,0.18410377497382877,Moderately Concentrated,5.4,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,BAJAJ,2-Wheelers,7019,74513,4.0,Top 5,62.91,0.43,0.1101088695761302,0.18410377497382877,Moderately Concentrated,5.4,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,AMPERE,2-Wheelers,4148,146650,6.0,Top 10,78.08,-0.15,0.0650707495372258,0.18410377497382877,Moderately Concentrated,5.4,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,OKINAWA,2-Wheelers,1769,159234,7.0,Top 10,90.65,-0.64,0.0277507608320522,0.18410377497382877,Moderately Concentrated,5.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,HERO ELECTRIC,2-Wheelers,835,167325,11.0,Other,95.59,-0.83,0.0130988611050105,0.18410377497382877,Moderately Concentrated,5.4,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,OKAYA EV,2-Wheelers,873,21751,10.0,Top 10,95.39,-0.82,0.0136949769397295,0.18410377497382877,Moderately Concentrated,5.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,BGAUSS,2-Wheelers,924,5232,8.0,Top 10,95.12,-0.81,0.0144950271389577,0.18410377497382877,Moderately Concentrated,5.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,BATTRE ELECTRIC,2-Wheelers,255,2586,12.0,Other,98.65,-0.95,0.0040002509961409,0.18410377497382877,Moderately Concentrated,5.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,KINETIC GREEN,2-Wheelers,231,2765,13.0,Other,98.78,-0.95,0.0036237567847394,0.18410377497382877,Moderately Concentrated,5.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,REVOLT,2-Wheelers,879,24229,9.0,Top 10,95.36,-0.82,0.0137891004925799,0.18410377497382877,Moderately Concentrated,5.4,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-09-01,2023,September,OTHERS,2-Wheelers,5355,108584,5.0,Top 5,71.71,0.09,0.0840052709189596,0.18410377497382877,Moderately Concentrated,5.4,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,HERO ELECTRIC,2-Wheelers,6799,25894,1.0,Market Leader,0.0,2.92,0.3266708307307932,0.18230369903438662,Moderately Concentrated,5.5,>30%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,OKINAWA,2-Wheelers,4166,15494,2.0,Top 3,38.73,1.4,0.2001633594388122,0.18230369903438662,Moderately Concentrated,5.5,20-30%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,AMPERE,2-Wheelers,1083,4560,6.0,Top 10,84.07,-0.38,0.0520347859510882,0.18230369903438662,Moderately Concentrated,5.5,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,ATHER,2-Wheelers,2647,9616,3.0,Top 3,61.07,0.53,0.1271801278047374,0.18230369903438662,Moderately Concentrated,5.5,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,PURE EV,2-Wheelers,1400,6411,5.0,Top 5,79.41,-0.19,0.067265651275645,0.18230369903438662,Moderately Concentrated,5.5,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,TVS,2-Wheelers,486,2992,9.0,Top 10,92.85,-0.72,0.0233507903714024,0.18230369903438662,Moderately Concentrated,5.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,REVOLT,2-Wheelers,900,2812,7.0,Top 10,86.76,-0.48,0.043242204391486,0.18230369903438662,Moderately Concentrated,5.5,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,BAJAJ,2-Wheelers,754,2905,8.0,Top 10,88.91,-0.57,0.0362273579013116,0.18230369903438662,Moderately Concentrated,5.5,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,BEING,2-Wheelers,469,2048,10.0,Top 10,93.1,-0.73,0.022533993177341,0.18230369903438662,Moderately Concentrated,5.5,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,JITENDRA,2-Wheelers,283,929,11.0,Other,95.84,-0.84,0.0135972709364339,0.18230369903438662,Moderately Concentrated,5.5,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-10-01,2021,October,OTHERS,2-Wheelers,1826,7510,4.0,Top 5,73.14,0.05,0.0877336280209484,0.18230369903438662,Moderately Concentrated,5.5,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,OLA ELECTRIC,2-Wheelers,15391,73960,1.0,Market Leader,0.0,1.59,0.1992362459546925,0.12944588783108674,Unconcentrated,7.7,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,OKINAWA,2-Wheelers,14950,117497,2.0,Top 3,2.87,1.52,0.1935275080906149,0.12944588783108674,Unconcentrated,7.7,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,HERO ELECTRIC,2-Wheelers,8868,122396,4.0,Top 5,42.38,0.49,0.1147961165048543,0.12944588783108674,Unconcentrated,7.7,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,AMPERE,2-Wheelers,10113,75653,3.0,Top 3,34.29,0.7,0.1309126213592233,0.12944588783108674,Unconcentrated,7.7,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,TVS,2-Wheelers,5820,34293,6.0,Top 10,62.19,-0.02,0.0753398058252427,0.12944588783108674,Unconcentrated,7.7,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,ATHER,2-Wheelers,7356,49894,5.0,Top 5,52.21,0.24,0.0952233009708737,0.12944588783108674,Unconcentrated,7.7,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,BAJAJ,2-Wheelers,3549,24273,8.0,Top 10,76.94,-0.4,0.0459417475728155,0.12944588783108674,Unconcentrated,7.7,<5%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,OKAYA EV,2-Wheelers,1968,5682,9.0,Top 10,87.21,-0.67,0.0254757281553398,0.12944588783108674,Unconcentrated,7.7,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,REVOLT,2-Wheelers,1041,18780,13.0,Other,93.24,-0.82,0.0134757281553398,0.12944588783108674,Unconcentrated,7.7,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,PURE EV,2-Wheelers,1047,23030,12.0,Other,93.2,-0.82,0.0135533980582524,0.12944588783108674,Unconcentrated,7.7,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,BEING,2-Wheelers,1422,14856,10.0,Top 10,90.76,-0.76,0.0184077669902912,0.12944588783108674,Unconcentrated,7.7,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,JITENDRA,2-Wheelers,1111,9334,11.0,Other,92.78,-0.81,0.0143818770226537,0.12944588783108674,Unconcentrated,7.7,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-10-01,2022,October,OTHERS,2-Wheelers,4614,52357,7.0,Top 10,70.02,-0.22,0.0597281553398058,0.12944588783108674,Unconcentrated,7.7,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,OLA ELECTRIC,2-Wheelers,23968,318033,1.0,Market Leader,0.0,3.18,0.321187837529984,0.19153965316392083,Moderately Concentrated,5.2,>30%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,TVS,2-Wheelers,16309,185748,2.0,Top 3,31.96,1.84,0.2185519209895072,0.19153965316392083,Moderately Concentrated,5.2,20-30%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,ATHER,2-Wheelers,8375,153545,4.0,Top 5,65.06,0.46,0.1122308135561422,0.19153965316392083,Moderately Concentrated,5.2,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
