date,maker,vehicle_category,electric_vehicles_sold,monthly_growth_rate,sales_z_score,rolling_volatility,stability_indicator,long_term_trend,trend_direction
2021-04-01,AMPERE,2-Wheelers,751,0.0,0.672506313302734,,Volatile Decline,751.0,Below Trend
2021-05-01,AMPERE,2-Wheelers,147,-0.8042609853528628,0.46709921349162464,0.5686983965867839,Volatile Decline,449.0,Below Trend
2021-06-01,AMPERE,2-Wheelers,299,1.0340136054421767,-0.22077976871001728,0.9215271148084355,Volatile Growth,399.0,Below Trend
2021-07-01,AMPERE,2-Wheelers,663,1.2173913043478262,-0.4350772281717183,1.1180309202693994,Volatile Growth,465.0,Above Trend
2021-08-01,AMPERE,2-Wheelers,810,0.22171945701357476,-0.34658869992581476,0.5299074748798572,Volatile Growth,534.0,Above Trend
2021-09-01,AMPERE,2-Wheelers,807,-0.0037037037037036535,-0.3648255507133032,0.6497757366520306,Volatile Decline,579.5,Above Trend
2021-10-01,AMPERE,2-Wheelers,1083,0.3420074349442379,-0.32996504623835027,0.1754997580281675,Stable Growth,634.8333333333334,Above Trend
2021-11-01,AMPERE,2-Wheelers,2077,0.917820867959372,0.014353328941807622,0.46552565937241774,Volatile Growth,956.5,Above Trend
2021-12-01,AMPERE,2-Wheelers,3410,0.6417910447761195,0.5657258286152572,0.2879883636685939,Volatile Growth,1475.0,Above Trend
2022-01-01,AMPERE,2-Wheelers,4366,0.2803519061583577,0.7644975028615242,0.31968666729340633,Volatile Growth,2092.1666666666665,Above Trend
2022-02-01,AMPERE,2-Wheelers,4431,0.014887769125057293,0.6386764319872593,0.31467368706794663,Volatile Growth,2695.6666666666665,Above Trend
2022-03-01,AMPERE,2-Wheelers,6666,0.5044008124576844,0.5135075163434141,0.24504834218902252,Volatile Growth,3672.1666666666665,Above Trend
2022-04-01,AMPERE,2-Wheelers,6864,0.02970297029702973,0.6364691155874329,0.27844225946340534,Volatile Growth,4635.666666666667,Above Trend
2022-05-01,AMPERE,2-Wheelers,6176,-0.10023310023310028,0.8725843534727751,0.3182775497770669,Volatile Decline,5318.833333333333,Above Trend
2022-06-01,AMPERE,2-Wheelers,6919,0.12030440414507781,1.3636957603206854,0.11085184788527994,Stable Growth,5903.666666666667,Above Trend
2022-07-01,AMPERE,2-Wheelers,6812,-0.015464662523486106,1.111711654428257,0.11124726088997725,Stable Decline,6311.333333333333,Above Trend
2022-08-01,AMPERE,2-Wheelers,6771,-0.006018790369935356,0.871277624406787,0.07580678667647049,Stable Decline,6701.333333333333,Above Trend
2022-09-01,AMPERE,2-Wheelers,6488,-0.041795894254910704,0.7699264347397724,0.018540763323152125,Stable Decline,6671.666666666667,Below Trend
2022-10-01,AMPERE,2-Wheelers,10113,0.558723797780518,0.8160679195885435,0.3368575595499267,Volatile Growth,7213.166666666667,Above Trend
2022-11-01,AMPERE,2-Wheelers,12446,0.23069316721052102,1.3266544102684665,0.3006876241031511,Volatile Growth,8258.166666666666,Above Trend
2022-12-01,AMPERE,2-Wheelers,4592,-0.6310461192350956,-0.07993774155447339,0.6145121571663289,Volatile Decline,7870.333333333333,Below Trend
2023-01-01,AMPERE,2-Wheelers,4456,-0.029616724738675937,-0.09170614618184932,0.44197910097928306,Volatile Decline,7477.666666666667,Below Trend
2023-02-01,AMPERE,2-Wheelers,6003,0.34717235188509865,0.16831215045888562,0.49338941720647256,Volatile Growth,7349.666666666667,Below Trend
2023-03-01,AMPERE,2-Wheelers,9736,0.6218557387972681,0.44791803135368113,0.327067103730037,Volatile Growth,7891.0,Above Trend
2023-04-01,AMPERE,2-Wheelers,8767,-0.0995275267050123,0.6014965992970446,0.3640937517372628,Volatile Decline,7666.666666666667,Above Trend
2023-05-01,AMPERE,2-Wheelers,10659,0.21580928481806771,0.28814310182509967,0.36164089998168036,Volatile Growth,7368.833333333333,Above Trend
2023-06-01,AMPERE,2-Wheelers,3006,-0.7179848015761329,-0.10737612608098852,0.475025981978413,Volatile Decline,7104.5,Below Trend
2023-07-01,AMPERE,2-Wheelers,3530,0.1743180306054557,-0.11640510941412571,0.5275568317379336,Volatile Growth,6950.166666666667,Below Trend
2023-08-01,AMPERE,2-Wheelers,3654,0.035127478753541164,-0.19196425990211058,0.4800618815714429,Volatile Growth,6558.666666666667,Below Trend
2023-09-01,AMPERE,2-Wheelers,4148,0.1351943076081008,-0.12541109837704276,0.07178445242880552,Stable Growth,5627.333333333333,Below Trend
2023-10-01,AMPERE,2-Wheelers,4487,0.08172613307618137,-0.17184039086937045,0.050072697999114346,Stable Growth,4914.0,Below Trend
2023-11-01,AMPERE,2-Wheelers,4638,0.03365277468241579,-0.26564606355674414,0.05079464601695704,Stable Growth,3910.5,Above Trend
2023-12-01,AMPERE,2-Wheelers,3309,-0.2865459249676585,-0.29385361500816637,0.20019264213114724,Volatile Decline,3961.0,Below Trend
2024-01-01,AMPERE,2-Wheelers,2505,-0.24297370806890295,-0.4073376406769941,0.17366056753642256,Stable Decline,3790.1666666666665,Below Trend
2024-02-01,AMPERE,2-Wheelers,2577,0.028742514970059974,-0.38795123221718636,0.17084839493265658,Stable Growth,3610.6666666666665,Below Trend
2024-03-01,AMPERE,2-Wheelers,3108,0.20605355064027941,-0.5142604722404505,0.22616158983379073,Volatile Growth,3437.3333333333335,Below Trend
2021-04-01,ATHER,2-Wheelers,903,0.0,1.0416461012847342,,Volatile Decline,903.0,Below Trend
2021-05-01,ATHER,2-Wheelers,160,-0.82281284606866,0.6066920818914205,0.5818165431025524,Volatile Decline,531.5,Below Trend
2021-06-01,ATHER,2-Wheelers,320,1.0,-0.16931214455190038,0.9128405895380033,Volatile Growth,461.0,Below Trend
2021-07-01,ATHER,2-Wheelers,1799,4.621875,0.4475080061194817,2.771439184748173,Volatile Growth,795.5,Above Trend
2021-08-01,ATHER,2-Wheelers,1613,-0.103390772651473,0.18101457218874306,2.471962322224624,Volatile Decline,959.0,Above Trend
2021-09-01,ATHER,2-Wheelers,2174,0.3477991320520768,0.3520645228253917,2.6076628577224956,Volatile Growth,1161.5,Above Trend
2021-10-01,ATHER,2-Wheelers,2647,0.21757129714811407,0.46225498546196403,0.23221694933122322,Volatile Growth,1452.1666666666667,Above Trend
2021-11-01,ATHER,2-Wheelers,2202,-0.16811484699659995,0.06955844025645233,0.26829098771881427,Volatile Decline,1792.5,Above Trend
2021-12-01,ATHER,2-Wheelers,1813,-0.17665758401453224,-0.19274414337178566,0.22518258920400544,Volatile Decline,2041.3333333333333,Below Trend
2022-01-01,ATHER,2-Wheelers,1881,0.037506894649751876,-0.25918078790321086,0.12125709801558972,Stable Growth,2055.0,Below Trend
2022-02-01,ATHER,2-Wheelers,2232,0.1866028708133971,-0.32713409450441977,0.18259891934306066,Stable Growth,2158.1666666666665,Above Trend
2022-03-01,ATHER,2-Wheelers,2232,0.0,-0.5540359676606642,0.09870579909530101,Stable Decline,2167.8333333333335,Above Trend
2022-04-01,ATHER,2-Wheelers,2451,0.0981182795698925,-0.37901039305164813,0.09334287249086859,Stable Growth,2135.1666666666665,Above Trend
2022-05-01,ATHER,2-Wheelers,3337,0.36148510811913503,0.02227884748925838,0.1869317016799347,Stable Growth,2324.3333333333335,Above Trend
2022-06-01,ATHER,2-Wheelers,3829,0.14743781839976022,0.16149107498333,0.14000639600072975,Stable Growth,2660.3333333333335,Above Trend
2022-07-01,ATHER,2-Wheelers,1289,-0.6633585792635153,-0.7909338708457331,0.5406033087005687,Volatile Decline,2561.6666666666665,Below Trend
2022-08-01,ATHER,2-Wheelers,5376,3.170674941815361,0.4298825432933674,2.0206090890132797,Volatile Growth,3085.6666666666665,Above Trend
2022-09-01,ATHER,2-Wheelers,6280,0.16815476190476186,0.7029030273759084,2.016860386345887,Volatile Growth,3760.3333333333335,Above Trend
2022-10-01,ATHER,2-Wheelers,7356,0.17133757961783447,0.2766132947158423,1.7325877646540249,Volatile Growth,4577.833333333333,Above Trend
2022-11-01,ATHER,2-Wheelers,7837,0.06538879825992394,0.39174088922056527,0.06027177045637321,Stable Growth,5327.833333333333,Above Trend
2022-12-01,ATHER,2-Wheelers,7693,-0.01837437795074648,0.5717367124971924,0.0950719383805675,Stable Decline,5971.833333333333,Above Trend
2023-01-01,ATHER,2-Wheelers,9224,0.19901208891199795,0.7504144115864092,0.10964209157424966,Stable Growth,7294.333333333333,Above Trend
2023-02-01,ATHER,2-Wheelers,10069,0.09160884648742407,0.9116814393088,0.1086957850426265,Stable Growth,8076.5,Above Trend
2023-03-01,ATHER,2-Wheelers,12180,0.20965339159797391,0.8013841207722187,0.06529830068810408,Stable Growth,9059.833333333334,Above Trend
2023-04-01,ATHER,2-Wheelers,7707,-0.36724137931034484,0.4257300505701689,0.3047637393803007,Volatile Decline,9118.333333333334,Below Trend
2023-05-01,ATHER,2-Wheelers,15243,0.9778123783573376,0.8051868755065613,0.6747895247972373,Volatile Growth,10352.666666666666,Above Trend
2023-06-01,ATHER,2-Wheelers,4547,-0.7016991405891229,0.21068774110523708,0.8889873028123454,Volatile Decline,9828.333333333334,Below Trend
2023-07-01,ATHER,2-Wheelers,6604,0.45238618869584335,0.4439154136414381,0.8591414872152736,Volatile Growth,9391.666666666666,Below Trend
2023-08-01,ATHER,2-Wheelers,7065,0.06980617807389455,0.3766957158370365,0.5878634859278703,Volatile Growth,8891.0,Below Trend
2023-09-01,ATHER,2-Wheelers,7107,0.005944798301486198,0.365750449298553,0.2414386241577674,Volatile Growth,8045.5,Below Trend
2023-10-01,ATHER,2-Wheelers,8375,0.17841564654565922,0.3612740650661475,0.08719755918049973,Stable Growth,8156.833333333333,Above Trend
2023-11-01,ATHER,2-Wheelers,9220,0.10089552238805966,0.24562969403868776,0.08638209994750046,Stable Growth,7153.0,Above Trend
2023-12-01,ATHER,2-Wheelers,6471,-0.29815618221258133,0.07807564873311779,0.2557252238113081,Volatile Decline,7473.666666666667,Below Trend
2024-01-01,ATHER,2-Wheelers,9244,0.4285272755370113,0.32425505862985377,0.36392620048187374,Volatile Growth,7913.666666666667,Above Trend
2024-02-01,ATHER,2-Wheelers,8957,-0.031047165729121584,0.27600558343411635,0.36756512836020966,Volatile Decline,8229.0,Above Trend
2024-03-01,ATHER,2-Wheelers,17012,0.8992966394998325,0.5278086623926355,0.465183128283713,Volatile Growth,9879.833333333334,Above Trend
2021-04-01,BAJAJ,2-Wheelers,48,0.0,-1.0347652061140171,,Volatile Decline,48.0,Below Trend
2021-05-01,BAJAJ,2-Wheelers,20,-0.5833333333333333,-0.8966157316448427,0.41247895569215265,Volatile Decline,34.0,Below Trend
2021-06-01,BAJAJ,2-Wheelers,176,7.800000000000001,-0.5222329959218448,4.680821786032085,Volatile Growth,81.33333333333333,Above Trend
2021-07-01,BAJAJ,2-Wheelers,730,3.1477272727272725,-0.38302334551545913,4.200093898807516,Volatile Growth,243.5,Above Trend
2021-08-01,BAJAJ,2-Wheelers,796,0.09041095890410955,-0.3557872625778743,3.882194133783127,Volatile Growth,354.0,Above Trend
2021-09-01,BAJAJ,2-Wheelers,381,-0.521356783919598,-0.5882309430523551,1.9656898970704542,Volatile Decline,358.5,Above Trend
2021-10-01,BAJAJ,2-Wheelers,754,0.9790026246719159,-0.49661491224180515,0.7544239827599915,Volatile Growth,476.1666666666667,Above Trend
2021-11-01,BAJAJ,2-Wheelers,728,-0.03448275862068961,-0.581420232365838,0.7654276902063306,Volatile Decline,594.1666666666666,Above Trend
2021-12-01,BAJAJ,2-Wheelers,642,-0.11813186813186816,-0.7488921315977264,0.6107173229039193,Volatile Decline,671.8333333333334,Below Trend
2022-01-01,BAJAJ,2-Wheelers,612,-0.04672897196261683,-0.7819364221005745,0.04517653676518798,Stable Decline,652.1666666666666,Below Trend
2022-02-01,BAJAJ,2-Wheelers,1372,1.2418300653594772,-0.7048498984074866,0.7653952385087619,Volatile Growth,748.1666666666666,Above Trend
2022-03-01,BAJAJ,2-Wheelers,855,-0.3768221574344023,-0.8855667248716736,0.8553148467197045,Volatile Decline,827.1666666666666,Above Trend
2022-04-01,BAJAJ,2-Wheelers,1223,0.43040935672514613,-0.6615866080094527,0.8093270148924675,Volatile Growth,905.3333333333334,Above Trend
2022-05-01,BAJAJ,2-Wheelers,1812,0.48160261651676195,-0.4344720847491576,0.48151437497294375,Volatile Growth,1086.0,Above Trend
2022-06-01,BAJAJ,2-Wheelers,1824,0.0066225165562914245,-0.6185802499685786,0.26071124867269146,Volatile Growth,1283.0,Above Trend
2022-07-01,BAJAJ,2-Wheelers,2482,0.36074561403508776,-0.37995141354863543,0.24685207398199774,Volatile Growth,1594.6666666666667,Above Trend
2022-08-01,BAJAJ,2-Wheelers,2620,0.055600322320709106,-0.44214960261959635,0.19188349011875203,Stable Growth,1802.6666666666667,Above Trend
2022-09-01,BAJAJ,2-Wheelers,3649,0.39274809160305346,-0.14487863019296796,0.18610320880181577,Stable Growth,2268.3333333333335,Above Trend
2022-10-01,BAJAJ,2-Wheelers,3549,-0.02740476842970674,-0.4682919489875939,0.22251849706494278,Volatile Decline,2656.0,Above Trend
2022-11-01,BAJAJ,2-Wheelers,3057,-0.1386306001690617,-0.5778591608139254,0.28025670539383957,Volatile Decline,2863.5,Above Trend
2022-12-01,BAJAJ,2-Wheelers,3240,0.05986261040235519,-0.364060238129079,0.09948729876829455,Stable Growth,3099.5,Above Trend
2023-01-01,BAJAJ,2-Wheelers,2252,-0.30493827160493825,-0.48097496105627086,0.18263692568164883,Stable Decline,3061.1666666666665,Below Trend
2023-02-01,BAJAJ,2-Wheelers,2537,0.12655417406749558,-0.46536171947564536,0.232276121189764,Volatile Growth,3047.3333333333335,Below Trend
2023-03-01,BAJAJ,2-Wheelers,4552,0.7942451714623571,-0.30182346109545904,0.5538052064561733,Volatile Growth,3197.8333333333335,Above Trend
2023-04-01,BAJAJ,2-Wheelers,4043,-0.11181898066783835,-0.18182526502914462,0.4696781303325397,Volatile Decline,3280.1666666666665,Above Trend
2023-05-01,BAJAJ,2-Wheelers,9976,1.4674746475389564,0.21110538423687145,0.7925022123342781,Volatile Growth,4433.333333333333,Above Trend
2023-06-01,BAJAJ,2-Wheelers,2975,-0.7017842822774659,-0.11377455559609105,1.1215994327882988,Volatile Decline,4389.166666666667,Below Trend
2023-07-01,BAJAJ,2-Wheelers,4081,0.371764705882353,-0.015970298677751068,1.0846483309359127,Volatile Growth,4694.0,Below Trend
2023-08-01,BAJAJ,2-Wheelers,6508,0.59470717961284,0.28383625922996963,0.6931932014629225,Volatile Growth,5355.833333333333,Above Trend
2023-09-01,BAJAJ,2-Wheelers,7019,0.07851874615857413,0.3511434144234423,0.2588909159985303,Volatile Growth,5767.0,Above Trend
2023-10-01,BAJAJ,2-Wheelers,8960,0.27653511896281513,0.4414880457045935,0.26041455505558536,Volatile Growth,6586.5,Above Trend
2023-11-01,BAJAJ,2-Wheelers,11769,0.3135044642857143,0.5300561248790971,0.12635631109147344,Stable Growth,6885.333333333333,Above Trend
2023-12-01,BAJAJ,2-Wheelers,10292,-0.12549919279462995,0.5275195819258587,0.24348940129356592,Volatile Decline,8104.833333333333,Above Trend
2024-01-01,BAJAJ,2-Wheelers,10753,0.04479207151185394,0.4880736345690188,0.22133296021276172,Volatile Growth,9216.833333333334,Above Trend
2024-02-01,BAJAJ,2-Wheelers,11603,0.07904770761647906,0.5513707455365219,0.10955363813510047,Stable Growth,10066.0,Above Trend
2024-03-01,BAJAJ,2-Wheelers,17716,0.5268465052141686,0.5805716565512727,0.26897140144970805,Volatile Growth,11848.833333333334,Above Trend
2023-04-01,BATTRE ELECTRIC,2-Wheelers,644,0.0,-0.7454389434467392,,Volatile Decline,644.0,Below Trend
2023-05-01,BATTRE ELECTRIC,2-Wheelers,1185,0.8400621118012421,-0.7804591477076593,0.59401361587255,Volatile Growth,914.5,Above Trend
2023-06-01,BATTRE ELECTRIC,2-Wheelers,82,-0.9308016877637131,-0.7108925100216269,0.8858192752321971,Volatile Decline,637.0,Below Trend
2023-07-01,BATTRE ELECTRIC,2-Wheelers,133,0.6219512195121952,-0.7356012111772195,0.9656235074636611,Volatile Growth,511.0,Below Trend
2023-08-01,BATTRE ELECTRIC,2-Wheelers,287,1.1578947368421053,-0.7532888387099992,1.084814100739759,Volatile Growth,466.2,Below Trend
2023-09-01,BATTRE ELECTRIC,2-Wheelers,255,-0.11149825783972123,-0.7716064025680175,0.6372521955687367,Volatile Decline,431.0,Below Trend
2023-10-01,BATTRE ELECTRIC,2-Wheelers,227,-0.1098039215686275,-0.7559627114160028,0.7323957643991702,Volatile Decline,361.5,Below Trend
2023-11-01,BATTRE ELECTRIC,2-Wheelers,659,1.9030837004405288,-0.7096369495175088,1.1626306318174433,Volatile Growth,273.8333333333333,Above Trend
2023-12-01,BATTRE ELECTRIC,2-Wheelers,241,-0.6342943854324734,-0.6547261580689696,1.3394709388529942,Volatile Decline,300.3333333333333,Below Trend
2024-01-01,BATTRE ELECTRIC,2-Wheelers,284,0.17842323651452285,-0.6484516613270176,1.2957141659795952,Volatile Growth,325.5,Below Trend
2024-02-01,BATTRE ELECTRIC,2-Wheelers,219,-0.22887323943661975,-0.6333446759955205,0.4063591715805921,Volatile Decline,314.1666666666667,Below Trend
2024-03-01,BATTRE ELECTRIC,2-Wheelers,625,1.8538812785388128,-0.7003549530584849,1.1038505674873722,Volatile Growth,375.8333333333333,Above Trend
2021-04-01,BEING,2-Wheelers,171,0.0,-0.7360534039970037,,Volatile Decline,171.0,Below Trend
2021-05-01,BEING,2-Wheelers,54,-0.6842105263157895,-0.5315266912146074,0.48380990291711146,Volatile Decline,112.5,Below Trend
2021-06-01,BEING,2-Wheelers,198,2.6666666666666665,-0.4683145325181033,1.7704817196591076,Volatile Growth,141.0,Above Trend
2021-07-01,BEING,2-Wheelers,494,1.4949494949494948,-0.566377320244969,1.7004919626992159,Volatile Growth,229.25,Above Trend
2021-08-01,BEING,2-Wheelers,325,-0.3421052631578947,-0.6652531918007345,1.516597059235033,Volatile Decline,248.4,Above Trend
2021-09-01,BEING,2-Wheelers,337,0.036923076923076836,-0.6113056784113182,0.9699032342225765,Volatile Growth,263.1666666666667,Above Trend
2021-10-01,BEING,2-Wheelers,469,0.3916913946587537,-0.6409772581718496,0.3669651611248729,Volatile Growth,312.8333333333333,Above Trend
2021-11-01,BEING,2-Wheelers,912,0.9445628997867803,-0.500158308510681,0.45740891780032544,Volatile Growth,455.8333333333333,Above Trend
2021-12-01,BEING,2-Wheelers,1190,0.3048245614035088,-0.4886281712665432,0.3470057371042819,Volatile Growth,621.1666666666666,Above Trend
2022-01-01,BEING,2-Wheelers,1062,-0.10756302521008398,-0.596562083732715,0.5301411172572957,Volatile Decline,715.8333333333334,Above Trend
2022-02-01,BEING,2-Wheelers,1149,0.08192090395480234,-0.8027924847683982,0.2064193633959595,Volatile Growth,853.1666666666666,Above Trend
2022-03-01,BEING,2-Wheelers,1013,-0.11836379460400348,-0.8475261586847895,0.11264603596225467,Stable Decline,965.8333333333334,Above Trend
2022-04-01,BEING,2-Wheelers,874,-0.13721618953603154,-0.741895320566679,0.1214430175123823,Stable Decline,1033.3333333333333,Below Trend
2022-05-01,BEING,2-Wheelers,862,-0.013729977116704761,-0.7190054523730889,0.06652379676265097,Stable Decline,1025.0,Below Trend
2022-06-01,BEING,2-Wheelers,1005,0.16589327146171695,-0.9372228510337224,0.15241866761975265,Stable Growth,994.1666666666666,Above Trend
2022-07-01,BEING,2-Wheelers,1245,0.23880597014925375,-0.8060916479799094,0.1299712645941927,Stable Growth,1024.6666666666667,Above Trend
2022-08-01,BEING,2-Wheelers,1099,-0.11726907630522088,-0.9234126265432603,0.18809865121363925,Stable Decline,1016.3333333333334,Above Trend
2022-09-01,BEING,2-Wheelers,975,-0.1128298453139217,-1.0065160883226432,0.20431058554555465,Volatile Decline,1010.0,Below Trend
2022-10-01,BEING,2-Wheelers,1422,0.4584615384615385,-0.8844762025618542,0.3311241692395736,Volatile Growth,1101.3333333333333,Above Trend
2022-11-01,BEING,2-Wheelers,1216,-0.14486638537271446,-0.9512971717163307,0.3394615267236163,Volatile Decline,1160.3333333333333,Above Trend
2022-12-01,BEING,2-Wheelers,966,-0.20559210526315785,-0.841940827781929,0.36711928998587784,Volatile Decline,1153.8333333333333,Below Trend
2023-01-01,BEING,2-Wheelers,571,-0.40890269151138714,-0.7778719110580415,0.1382859226965199,Stable Decline,1041.5,Below Trend
2023-02-01,BEING,2-Wheelers,337,-0.4098073555166375,-0.8675782554987176,0.11764344530094124,Stable Decline,914.5,Below Trend
2023-03-01,BEING,2-Wheelers,446,0.3234421364985163,-0.8956580614033621,0.4230808793974465,Volatile Growth,826.3333333333334,Below Trend
2023-04-01,BGAUSS,2-Wheelers,762,0.0,-0.7258724785884644,,Volatile Decline,762.0,Below Trend
2023-05-01,BGAUSS,2-Wheelers,1792,1.3517060367454068,-0.711993709089717,0.9558005047534697,Volatile Growth,1277.0,Above Trend
2023-06-01,BGAUSS,2-Wheelers,189,-0.89453125,-0.6888076081469181,1.1308460929296777,Volatile Decline,914.3333333333334,Below Trend
2023-07-01,BGAUSS,2-Wheelers,653,2.455026455026455,-0.6408169977781001,1.7069678142378337,Volatile Growth,849.0,Below Trend
2023-08-01,BGAUSS,2-Wheelers,912,0.39663093415007666,-0.6490928595728057,1.6893602697197354,Volatile Growth,861.6,Above Trend
2023-09-01,BGAUSS,2-Wheelers,924,0.013157894736842035,-0.6605597397106422,1.313187328478032,Volatile Growth,872.0,Above Trend
2023-10-01,BGAUSS,2-Wheelers,1157,0.25216450216450226,-0.6284430498882169,0.19366908216574943,Stable Growth,937.8333333333334,Above Trend
2023-11-01,BGAUSS,2-Wheelers,1589,0.3733794295592048,-0.6058642619217532,0.1832924671879879,Stable Growth,904.0,Above Trend
2023-12-01,BGAUSS,2-Wheelers,1200,-0.24480805538074257,-0.5419240821904461,0.3275745584628377,Volatile Decline,1072.5,Above Trend
2024-01-01,BGAUSS,2-Wheelers,1469,0.22416666666666663,-0.5198068551720073,0.3225826780495824,Volatile Growth,1208.5,Above Trend
2024-02-01,BGAUSS,2-Wheelers,1334,-0.09189925119128661,-0.517308335956147,0.23917080951678318,Volatile Decline,1278.8333333333333,Above Trend
2024-03-01,BGAUSS,2-Wheelers,3070,1.3013493253373314,-0.5171084747660587,0.7304521134853411,Volatile Growth,1636.5,Above Trend
2021-04-01,BMW India,4-Wheelers,0,0.0,-0.5719488653462109,,Volatile Decline,0.0,Below Trend
2021-05-01,BMW India,4-Wheelers,0,0.0,-0.5482291122282659,0.0,Stable Decline,0.0,Below Trend
2021-06-01,BMW India,4-Wheelers,0,0.0,-0.4572793945185347,0.0,Stable Decline,0.0,Below Trend
2021-07-01,BMW India,4-Wheelers,0,0.0,-0.5040255856082144,0.0,Stable Decline,0.0,Below Trend
2021-08-01,BMW India,4-Wheelers,0,0.0,-0.5570011723003545,0.0,Stable Decline,0.0,Below Trend
2021-09-01,BMW India,4-Wheelers,0,0.0,-0.5253202010013137,0.0,Stable Decline,0.0,Below Trend
2021-10-01,BMW India,4-Wheelers,0,0.0,-0.52084326657471,0.0,Stable Decline,0.0,Below Trend
2021-11-01,BMW India,4-Wheelers,0,0.0,-0.478803814228978,0.0,Stable Decline,0.0,Below Trend
2021-12-01,BMW India,4-Wheelers,0,0.0,-0.422907149108176,0.0,Stable Decline,0.0,Below Trend
2022-01-01,BMW India,4-Wheelers,0,0.0,-0.4624684396377741,0.0,Stable Decline,0.0,Below Trend
2022-02-01,BMW India,4-Wheelers,0,0.0,-0.40298524226031873,0.0,Stable Decline,0.0,Below Trend
2022-03-01,BMW India,4-Wheelers,7,0.0,-0.3992080660425447,0.0,Stable Decline,1.1666666666666667,Above Trend
2022-04-01,BMW India,4-Wheelers,12,0.7142857142857142,-0.46521979447792744,0.41239304942116123,Volatile Growth,3.1666666666666665,Above Trend
2022-05-01,BMW India,4-Wheelers,6,-0.5,-0.4379929869357044,0.610285981808395,Volatile Decline,4.166666666666667,Above Trend
2022-06-01,BMW India,4-Wheelers,4,-0.33333333333333337,-0.45721756230878613,0.658251882214094,Volatile Decline,4.833333333333333,Below Trend
2022-07-01,BMW India,4-Wheelers,4,0.0,-0.46302250257025795,0.2545875386086576,Volatile Decline,5.5,Below Trend
2022-08-01,BMW India,4-Wheelers,19,3.75,-0.4851636494335382,2.267422259682502,Volatile Growth,8.666666666666666,Above Trend
2022-09-01,BMW India,4-Wheelers,21,0.10526315789473695,-0.4854125726578228,2.1353253842841458,Volatile Growth,11.0,Above Trend
2022-10-01,BMW India,4-Wheelers,4,-0.8095238095238095,-0.498481386918732,2.4121290462152856,Volatile Decline,9.666666666666666,Below Trend
2022-11-01,BMW India,4-Wheelers,14,2.5,-0.5196541527490294,1.7090225073854397,Volatile Growth,11.0,Above Trend
2022-12-01,BMW India,4-Wheelers,27,0.9285714285714286,-0.5199417242417109,1.6554611974510491,Volatile Growth,14.833333333333334,Above Trend
2023-01-01,BMW India,4-Wheelers,91,2.3703703703703702,-0.42651068735047337,0.872255293721635,Volatile Growth,29.333333333333332,Above Trend
2023-02-01,BMW India,4-Wheelers,43,-0.5274725274725275,-0.48323703199428886,1.4489272842970875,Volatile Decline,33.333333333333336,Above Trend
2023-03-01,BMW India,4-Wheelers,40,-0.06976744186046513,-0.4983025746386395,1.5578435923123748,Volatile Decline,36.5,Above Trend
2023-04-01,BMW India,4-Wheelers,51,0.2749999999999999,-0.36424443344983465,0.40255862755427585,Volatile Growth,44.333333333333336,Above Trend
2023-05-01,BMW India,4-Wheelers,57,0.11764705882352944,-0.5198188735217395,0.1726020143424937,Stable Growth,51.5,Above Trend
2023-06-01,BMW India,4-Wheelers,76,0.33333333333333326,-0.5461979670894811,0.11156709109064868,Stable Growth,59.666666666666664,Above Trend
2023-07-01,BMW India,4-Wheelers,81,0.06578947368421062,-0.5171486423631851,0.14188580794917563,Stable Growth,58.0,Above Trend
2023-08-01,BMW India,4-Wheelers,64,-0.2098765432098766,-0.5328745545434419,0.2716150583946217,Volatile Decline,61.5,Above Trend
2023-09-01,BMW India,4-Wheelers,58,-0.09375,-0.534390302010996,0.1384015718670095,Stable Decline,64.5,Below Trend
2023-10-01,BMW India,4-Wheelers,71,0.22413793103448265,-0.5072930740045255,0.22468744015812253,Volatile Growth,67.83333333333333,Above Trend
2023-11-01,BMW India,4-Wheelers,215,2.028169014084507,-0.3581892504764646,1.1444155122187474,Volatile Growth,94.16666666666667,Above Trend
2023-12-01,BMW India,4-Wheelers,137,-0.3627906976744186,-0.3864386862314745,1.2460405094446885,Volatile Decline,104.33333333333333,Above Trend
2024-01-01,BMW India,4-Wheelers,116,-0.15328467153284675,-0.38931754982855993,1.3240922236723471,Volatile Decline,110.16666666666667,Above Trend
2024-02-01,BMW India,4-Wheelers,97,-0.1637931034482759,-0.39104714631300397,0.11804183201923148,Stable Decline,115.66666666666667,Below Trend
2024-03-01,BMW India,4-Wheelers,55,-0.4329896907216495,-0.4019591373898763,0.1585413339901999,Stable Decline,115.16666666666667,Below Trend
2021-04-01,BYD India,4-Wheelers,0,0.0,-0.5719488653462109,,Volatile Decline,0.0,Below Trend
2021-05-01,BYD India,4-Wheelers,0,0.0,-0.5482291122282659,0.0,Stable Decline,0.0,Below Trend
2021-06-01,BYD India,4-Wheelers,0,0.0,-0.4572793945185347,0.0,Stable Decline,0.0,Below Trend
2021-07-01,BYD India,4-Wheelers,0,0.0,-0.5040255856082144,0.0,Stable Decline,0.0,Below Trend
2021-08-01,BYD India,4-Wheelers,0,0.0,-0.5570011723003545,0.0,Stable Decline,0.0,Below Trend
2021-09-01,BYD India,4-Wheelers,0,0.0,-0.5253202010013137,0.0,Stable Decline,0.0,Below Trend
2021-10-01,BYD India,4-Wheelers,0,0.0,-0.52084326657471,0.0,Stable Decline,0.0,Below Trend
