date,year,month,quarter,months_from_start,rolling_mean_ev,ev_growth_rate,ev_penetration,ev_penetration_log,national_market_share,state_rank,growth_stage,market_concentration,region,regional_avg_penetration,state_to_region_ratio,regional_rank,market_maturity_score,adoption_velocity,adoption_velocity_capped,segment_penetration_2-wheelers,segment_penetration_4-wheelers,segment_preference_ratio,segment_preference_ratio_capped,segment_preference_ratio_log,dominant_segment,segment_growth_diff,ev_sales_growth_rank_state,ev_sales_growth_rank_region,is_early_adopter,months_since_peak,is_at_peak,is_missing_ev_growth_rate,is_missing_segment_preference_ratio,is_missing_segment_growth_diff,is_missing_regional_avg_penetration,is_missing_adoption_velocity,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold
2023-09-01,2023,9,3,32,588.0,-0.08,2.42,1.2296405510745139,0.78,5.0,Maturing,0.5764331210191083,West,4.53625,0.53,5.0,14.65,-0.09,-0.09,4.46,2.42,1.84,1.84,1.0438040521731147,2-Wheelers,0.0,12.0,4.0,0,30.0,0,0,0,0,0,0,Tamil Nadu,4-Wheelers,543,22461
2023-09-01,2023,9,3,32,18.666666666666668,-0.48,0.54,0.43178241642553783,0.02,25.0,Developing,0.001366120218579235,Central,1.0508333333333333,0.51,7.0,10.09,-0.51,-0.51,0.54,0.64,0.84,0.84,0.6097655716208943,4-Wheelers,-0.6557,28.0,10.0,0,25.0,0,0,0,0,0,0,Tripura,2-Wheelers,17,3157
2023-09-01,2023,9,3,32,2.3333333333333335,0.5,0.64,0.49469624183610705,0.0,25.0,Developing,0.0031847133757961785,Central,1.0508333333333333,0.61,7.0,11.96,0.21,0.21,0.54,0.64,0.84,0.84,0.6097655716208943,4-Wheelers,0.0,2.0,1.0,0,23.0,0,0,0,0,0,0,Tripura,4-Wheelers,3,470
2023-09-01,2023,9,3,32,2725.6666666666665,0.16,2.2,1.1631508098056809,4.5,8.0,Maturing,0.25241080038572805,Central,1.0508333333333333,2.09,3.0,41.12,0.36,0.36,2.2,1.64,1.34,1.34,0.8501509293696101,2-Wheelers,0.1754,6.0,4.0,0,30.0,0,0,0,0,0,0,Uttar Pradesh,2-Wheelers,3141,143067
2023-09-01,2023,9,3,32,459.3333333333333,-0.01,1.64,0.9707789171582248,0.68,6.0,Maturing,0.505307855626327,Central,1.0508333333333333,1.56,1.0,30.65,0.02,0.02,2.2,1.64,1.34,1.34,0.8501509293696101,2-Wheelers,0.0,10.0,5.0,0,30.0,0,0,0,0,0,0,Uttar Pradesh,4-Wheelers,476,29087
2023-09-01,2023,9,3,32,344.6666666666667,-0.28,2.07,1.1216775615991057,0.38,19.0,Maturing,0.02105432336869174,North,1.815625,1.14,4.0,28.87,-0.78,-0.78,2.07,0.71,2.92,2.92,1.366091653802371,2-Wheelers,0.1967,26.0,8.0,0,20.0,0,0,0,0,0,0,Uttarakhand,2-Wheelers,262,12642
2023-09-01,2023,9,3,32,44.333333333333336,-0.4,0.71,0.5364933705145685,0.04,18.0,Developing,0.03184713375796178,North,1.815625,0.39,5.0,9.9,-0.46,-0.46,2.07,0.71,2.92,2.92,1.366091653802371,2-Wheelers,0.0,23.0,6.0,0,25.0,0,0,0,0,0,0,Uttarakhand,4-Wheelers,30,4234
2023-09-01,2023,9,3,32,503.0,-0.04,0.84,0.6097655716208943,0.7,17.0,Maturing,0.03929604628736741,South,2.484,0.34,4.0,11.85,0.04,0.04,0.84,2.42,0.35,0.35,0.3001045924503381,4-Wheelers,-0.1463,17.0,4.0,0,30.0,0,0,0,0,0,0,West Bengal,2-Wheelers,489,58361
2023-09-01,2023,9,3,32,191.66666666666666,0.22,2.42,1.2296405510745139,0.31,9.0,Maturing,0.23142250530785563,South,2.484,0.97,1.0,34.13,0.46,0.46,0.84,2.42,0.35,0.35,0.3001045924503381,4-Wheelers,0.0,4.0,1.0,0,30.0,0,0,0,0,0,0,West Bengal,4-Wheelers,218,9011
2023-10-01,2023,10,4,33,0.3333333333333333,0.0,0.25,0.22314355131420976,0.0,28.0,Developing,6.362942224484602e-05,South,2.2380000000000004,0.11,5.0,0.0,0.25,0.25,0.25,0.52,0.48,0.48,0.3920420877760237,4-Wheelers,inf,16.0,5.0,0,20.0,0,0,0,0,0,0,Andaman and Nicobar Islands,2-Wheelers,1,404
2023-10-01,2023,10,4,33,1.6666666666666667,0.0,0.52,0.41871033485818504,0.0,27.0,Developing,0.0007122507122507123,South,2.2380000000000004,0.23,5.0,4.96,-0.16,-0.16,0.25,0.52,0.48,0.48,0.3920420877760237,4-Wheelers,0.0,19.0,4.0,0,0.0,0,0,0,0,0,0,Andaman and Nicobar Islands,4-Wheelers,1,191
2023-10-01,2023,10,4,33,1571.0,0.27,2.66,1.297463147413275,2.15,12.0,Advanced,0.11179689488419445,South,2.2380000000000004,1.19,3.0,44.3,0.04,0.04,2.66,0.88,3.02,3.02,1.3912819026309295,2-Wheelers,-0.0321,7.0,3.0,0,31.0,0,0,0,0,0,0,Andhra Pradesh,2-Wheelers,1757,66154
2023-10-01,2023,10,4,33,77.0,0.15,0.88,0.6312717768418579,0.08,17.0,Maturing,0.04843304843304843,South,2.2380000000000004,0.39,4.0,11.58,0.04,0.04,2.66,0.88,3.02,3.02,1.3912819026309295,2-Wheelers,0.0,11.0,2.0,0,31.0,0,0,0,0,0,0,Andhra Pradesh,4-Wheelers,68,7743
2023-10-01,2023,10,4,33,0.0,0.0,0.0,0.0,0.0,29.0,Early,0.0,Northeast,0.09,0.0,1.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,4-Wheelers,0.0,16.0,1.0,1,31.0,0,0,0,0,0,0,Arunachal Pradesh,2-Wheelers,0,1281
2023-10-01,2023,10,4,33,3.3333333333333335,-0.5,0.18,0.16551443847757338,0.0,26.0,Developing,0.0014245014245014246,Northeast,0.09,2.0,1.0,100.0,-0.22,-0.22,0.0,0.18,0.0,0.0,0.0,4-Wheelers,0.0,25.0,1.0,0,31.0,0,0,0,0,0,0,Arunachal Pradesh,4-Wheelers,2,1111
2023-10-01,2023,10,4,33,216.33333333333334,-0.05,0.48,0.3920420877760237,0.3,20.0,Developing,0.015589208449987273,Central,1.0083333333333333,0.48,6.0,10.15,-0.3,-0.3,0.48,0.25,1.92,1.92,1.0715836162801904,2-Wheelers,-0.3118,19.0,7.0,0,31.0,0,0,0,0,0,0,Assam,2-Wheelers,245,51372
2023-10-01,2023,10,4,33,24.666666666666668,0.04,0.25,0.22314355131420976,0.03,21.0,Developing,0.017094017094017096,Central,1.0083333333333333,0.25,6.0,5.29,-0.03,-0.03,0.48,0.25,1.92,1.92,1.0715836162801904,2-Wheelers,0.0,17.0,4.0,0,31.0,0,0,0,0,0,0,Assam,4-Wheelers,24,9481
2023-10-01,2023,10,4,33,811.0,-0.09,1.26,0.8153648132841945,1.0,14.0,Maturing,0.05217612624077373,Central,1.0083333333333333,1.25,4.0,26.64,-0.12,-0.12,1.26,0.94,1.34,1.34,0.8501509293696101,2-Wheelers,0.1167,20.0,8.0,0,31.0,0,0,0,0,0,0,Bihar,2-Wheelers,820,65088
2023-10-01,2023,10,4,33,56.666666666666664,-0.05,0.94,0.6626879730752367,0.07,18.0,Maturing,0.0405982905982906,Central,1.0083333333333333,0.93,4.0,19.87,-0.21,-0.21,1.26,0.94,1.34,1.34,0.8501509293696101,2-Wheelers,0.0,21.0,7.0,0,31.0,0,0,0,0,0,0,Bihar,4-Wheelers,57,6068
2023-10-01,2023,10,4,33,138.66666666666666,0.17,7.99,2.196112848483529,0.19,22.0,Advanced,0.009989819292440826,North,2.21375,3.61,5.0,100.0,0.82,0.82,7.99,4.12,1.94,1.94,1.0784095813505903,2-Wheelers,-0.0202,11.0,5.0,0,23.0,0,0,0,0,0,0,Chandigarh,2-Wheelers,157,1964
2023-10-01,2023,10,4,33,68.33333333333333,0.31,4.12,1.6331544390514163,0.09,16.0,Advanced,0.05056980056980057,North,2.21375,1.86,4.0,51.56,0.5,0.5,7.99,4.12,1.94,1.94,1.0784095813505903,2-Wheelers,0.0,6.0,3.0,0,31.0,0,0,0,0,0,0,Chandigarh,4-Wheelers,71,1722
2023-10-01,2023,10,4,33,2153.6666666666665,0.01,5.69,1.900613874140137,2.68,11.0,Advanced,0.13966658182743702,South,2.2380000000000004,2.54,2.0,100.0,-1.4,-1.4,5.69,1.61,3.53,3.53,1.5107219394949425,2-Wheelers,0.0352,15.0,4.0,0,25.0,0,0,0,0,0,0,Chhattisgarh,2-Wheelers,2195,38600
2023-10-01,2023,10,4,33,89.66666666666667,-0.05,1.61,0.959350221334602,0.1,15.0,Maturing,0.05626780626780627,South,2.2380000000000004,0.72,3.0,25.0,-0.47,-0.47,5.69,1.61,3.53,3.53,1.5107219394949425,2-Wheelers,0.0,21.0,5.0,0,25.0,0,0,0,0,0,0,Chhattisgarh,4-Wheelers,79,4920
2023-10-01,2023,10,4,33,7.333333333333333,-0.67,0.36,0.3074846997479606,0.0,27.0,Developing,0.00025451768897938407,West,5.14375,0.07,8.0,0.0,-1.28,-1.28,0.36,1.94,0.19,0.19,0.17395330712343804,4-Wheelers,-0.8516,23.0,7.0,0,31.0,0,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,4,1109
2023-10-01,2023,10,4,33,6.333333333333333,1.0,1.94,1.0784095813505903,0.01,22.0,Maturing,0.008547008547008548,West,5.14375,0.38,7.0,11.84,0.66,0.66,0.36,1.94,0.19,0.19,0.17395330712343804,4-Wheelers,0.0,2.0,1.0,0,30.0,1,0,0,0,0,0,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,12,620
2023-10-01,2023,10,4,33,2243.0,0.3,7.28,2.1138429683971687,3.19,10.0,Advanced,0.16613642148129296,North,2.21375,3.29,1.0,91.11,0.92,0.92,7.28,3.15,2.31,2.31,1.1969481893889715,2-Wheelers,-0.125,6.0,3.0,0,31.0,0,0,0,0,0,0,Delhi,2-Wheelers,2611,35861
2023-10-01,2023,10,4,33,446.3333333333333,0.37,3.15,1.423108334242607,0.63,6.0,Advanced,0.3696581196581197,North,2.21375,1.42,1.0,39.42,0.74,0.74,7.28,3.15,2.31,2.31,1.1969481893889715,2-Wheelers,0.0,4.0,2.0,0,23.0,0,0,0,0,0,0,Delhi,4-Wheelers,519,16459
2023-10-01,2023,10,4,33,605.3333333333334,0.01,10.54,2.4458192610799534,0.69,17.0,Advanced,0.036077882412827694,West,5.14375,2.05,6.0,76.25,0.43,0.43,10.54,4.15,2.54,2.54,1.264126727145683,2-Wheelers,-0.382,15.0,6.0,0,31.0,0,0,0,0,0,0,Goa,2-Wheelers,567,5377
2023-10-01,2023,10,4,33,84.66666666666667,0.26,4.15,1.6389967146756448,0.11,14.0,Advanced,0.06196581196581197,West,5.14375,0.81,6.0,28.39,1.69,1.69,10.54,4.15,2.54,2.54,1.264126727145683,2-Wheelers,0.0,8.0,3.0,0,31.0,0,0,0,0,0,0,Goa,4-Wheelers,87,2094
2023-10-01,2023,10,4,33,7127.0,0.17,5.63,1.891604804197771,10.29,3.0,Advanced,0.535568847034869,West,5.14375,1.09,3.0,39.48,0.08,0.08,5.63,1.58,3.56,3.56,1.5173226235262949,2-Wheelers,0.1022,11.0,3.0,0,25.0,0,0,0,0,0,0,Gujarat,2-Wheelers,8417,149414
2023-10-01,2023,10,4,33,605.0,0.06,1.58,0.9477893989335261,0.82,3.0,Maturing,0.4772079772079772,West,5.14375,0.31,3.0,9.14,-0.14,-0.14,5.63,1.58,3.56,3.56,1.5173226235262949,2-Wheelers,0.0,16.0,5.0,0,26.0,0,0,0,0,0,0,Gujarat,4-Wheelers,670,42365
2023-10-01,2023,10,4,33,437.0,0.84,1.59,0.9516578757114464,0.72,16.0,Maturing,0.037604988546703993,North,2.21375,0.72,3.0,19.9,0.87,0.87,1.59,1.07,1.49,1.49,0.9122827104766162,2-Wheelers,-0.2116,2.0,1.0,0,12.0,0,0,0,0,0,0,Haryana,2-Wheelers,591,37096
2023-10-01,2023,10,4,33,167.0,1.39,1.07,0.7275486072772778,0.27,10.0,Maturing,0.15669515669515668,North,2.21375,0.48,2.0,13.39,0.69,0.69,1.59,1.07,1.49,1.49,0.9122827104766162,2-Wheelers,0.0,1.0,1.0,0,23.0,0,0,0,0,0,0,Haryana,4-Wheelers,220,20543
2023-10-01,2023,10,4,33,61.666666666666664,-0.22,1.18,0.7793248768009976,0.06,24.0,Maturing,0.0033723593789768387,North,2.21375,0.53,7.0,14.77,-0.08,-0.08,1.18,0.23,5.13,5.13,1.81319474994812,2-Wheelers,-0.0229,21.0,8.0,0,25.0,0,0,0,0,0,0,Himachal Pradesh,2-Wheelers,53,4480
2023-10-01,2023,10,4,33,9.0,-0.22,0.23,0.20701416938432615,0.01,24.0,Developing,0.004985754985754986,North,2.21375,0.1,7.0,2.88,-0.01,-0.01,1.18,0.23,5.13,5.13,1.81319474994812,2-Wheelers,0.0,23.0,7.0,0,25.0,0,0,0,0,0,0,Himachal Pradesh,4-Wheelers,7,3066
2023-10-01,2023,10,4,33,116.0,0.21,2.03,1.1085626195212777,0.17,23.0,Maturing,0.008717230847543904,North,2.21375,0.92,6.0,25.41,0.68,0.68,2.03,0.22,9.23,9.23,2.325324579963535,2-Wheelers,0.3674,9.0,4.0,0,31.0,0,0,0,0,0,0,Jammu and Kashmir,2-Wheelers,137,6736
2023-10-01,2023,10,4,33,11.333333333333334,0.11,0.22,0.1988508587451652,0.01,23.0,Developing,0.007122507122507123,North,2.21375,0.1,6.0,2.75,0.02,0.02,2.03,0.22,9.23,9.23,2.325324579963535,2-Wheelers,0.0,13.0,5.0,0,31.0,0,0,0,0,0,0,Jammu and Kashmir,4-Wheelers,10,4603
2023-10-01,2023,10,4,33,493.6666666666667,-0.04,1.49,0.9122827104766162,0.61,18.0,Maturing,0.0319419699669127,Central,1.0083333333333333,1.48,5.0,31.5,-0.19,-0.19,1.49,0.62,2.4,2.4,1.2237754316221157,2-Wheelers,-0.3143,18.0,6.0,0,20.0,0,0,0,0,0,0,Jharkhand,2-Wheelers,502,33632
2023-10-01,2023,10,4,33,34.666666666666664,0.36,0.62,0.4824261492442927,0.04,20.0,Developing,0.021367521367521368,Central,1.0083333333333333,0.61,5.0,13.11,0.14,0.14,1.49,0.62,2.4,2.4,1.2237754316221157,2-Wheelers,0.0,5.0,1.0,0,28.0,0,0,0,0,0,0,Jharkhand,4-Wheelers,30,4837
2023-10-01,2023,10,4,33,10482.333333333334,0.05,10.24,2.419478844465545,13.61,2.0,Advanced,0.7086408755408501,West,5.14375,1.99,2.0,74.01,0.34,0.34,10.24,4.5,2.28,2.28,1.1878434223960523,2-Wheelers,-0.1024,14.0,5.0,0,31.0,0,0,0,0,0,0,Karnataka,2-Wheelers,11137,108712
2023-10-01,2023,10,4,33,1097.3333333333333,0.23,4.5,1.7047480922384253,1.41,2.0,Advanced,0.8219373219373219,West,5.14375,0.87,2.0,31.01,0.6,0.6,10.24,4.5,2.28,2.28,1.1878434223960523,2-Wheelers,0.0,10.0,4.0,0,31.0,0,0,0,0,0,0,Karnataka,4-Wheelers,1154,25652
2023-10-01,2023,10,4,33,4770.0,0.13,13.71,2.688527534613346,6.17,5.0,Advanced,0.32139221175871724,West,5.14375,2.67,5.0,100.0,4.6,4.6,13.71,4.42,3.1,3.1,1.410986973710262,2-Wheelers,0.2253,12.0,4.0,0,31.0,0,0,0,0,0,0,Kerala,2-Wheelers,5051,36841
2023-10-01,2023,10,4,33,717.0,-0.17,4.42,1.6900958154515549,0.78,4.0,Advanced,0.45726495726495725,West,5.14375,0.86,4.0,30.41,0.82,0.82,13.71,4.42,3.1,3.1,1.410986973710262,2-Wheelers,0.0,22.0,7.0,0,31.0,0,0,0,0,0,0,Kerala,4-Wheelers,642,14522
2023-10-01,2023,10,4,33,0.0,0.0,0.0,0.0,0.0,29.0,Early,0.0,North,2.21375,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,16.0,7.0,1,31.0,0,0,0,0,0,0,Ladakh,2-Wheelers,0,33
2023-10-01,2023,10,4,33,0.0,0.0,0.0,0.0,0.0,28.0,Early,0.0,North,2.21375,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,19.0,6.0,1,16.0,0,0,0,0,0,0,Ladakh,4-Wheelers,0,187
2023-10-01,2023,10,4,33,3484.0,-0.01,3.29,1.4562867329399256,3.99,9.0,Advanced,0.2075591753626877,Central,1.0083333333333333,3.26,3.0,69.56,-1.14,-1.14,3.29,0.82,4.01,4.01,1.6114359150967734,2-Wheelers,-0.0948,17.0,5.0,0,31.0,0,0,0,0,0,0,Madhya Pradesh,2-Wheelers,3262,99036
2023-10-01,2023,10,4,33,113.66666666666667,-0.04,0.82,0.598836501088704,0.14,12.0,Developing,0.07977207977207977,Central,1.0083333333333333,0.81,3.0,17.34,-0.18,-0.18,3.29,0.82,4.01,4.01,1.6114359150967734,2-Wheelers,0.0,20.0,6.0,0,31.0,0,0,0,0,0,0,Madhya Pradesh,4-Wheelers,112,13646
2023-10-01,2023,10,4,33,13401.0,0.26,9.41,2.3427668826268775,19.2,1.0,Advanced,1.0,West,5.14375,1.83,1.0,67.79,0.16,0.16,9.41,2.98,3.16,3.16,1.425515074273172,2-Wheelers,-0.31,8.0,2.0,0,31.0,0,0,0,0,0,0,Maharashtra,2-Wheelers,15716,167065
2023-10-01,2023,10,4,33,1114.3333333333333,0.62,2.98,1.3812818192963463,1.72,1.0,Advanced,1.0,West,5.14375,0.58,1.0,19.63,0.96,0.96,9.41,2.98,3.16,3.16,1.425515074273172,2-Wheelers,0.0,3.0,2.0,0,11.0,0,0,0,0,0,0,Maharashtra,4-Wheelers,1404,47126
2023-10-01,2023,10,4,33,4.666666666666667,0.0,0.58,0.4574248470388754,0.01,26.0,Developing,0.0003817765334690761,Central,1.0083333333333333,0.58,8.0,12.26,0.58,0.58,0.58,0.74,0.78,0.78,0.5766133643039938,4-Wheelers,inf,16.0,4.0,0,25.0,0,0,0,0,0,0,Manipur,2-Wheelers,6,1035
2023-10-01,2023,10,4,33,2.6666666666666665,0.0,0.74,0.5538851132264376,0.0,26.0,Developing,0.0014245014245014246,Central,1.0083333333333333,0.73,8.0,15.64,0.74,0.74,0.58,0.74,0.78,0.78,0.5766133643039938,4-Wheelers,0.0,19.0,5.0,0,25.0,0,0,0,0,0,0,Manipur,4-Wheelers,2,272
2023-10-01,2023,10,4,33,9.0,-0.91,0.06,0.05826890812397577,0.0,28.0,Early,6.362942224484602e-05,Central,1.0083333333333333,0.06,9.0,1.27,-0.49,-0.49,0.06,0.07,0.86,0.86,0.6205764877251099,4-Wheelers,-0.5943,24.0,10.0,1,31.0,0,0,0,0,0,0,Meghalaya,2-Wheelers,1,1776
2023-10-01,2023,10,4,33,2.3333333333333335,-0.67,0.07,0.06765864847381481,0.0,27.0,Early,0.0007122507122507123,Central,1.0083333333333333,0.07,9.0,1.48,-0.19,-0.19,0.06,0.07,0.86,0.86,0.6205764877251099,4-Wheelers,0.0,26.0,8.0,1,1.0,0,0,0,0,0,0,Meghalaya,4-Wheelers,1,1354
2023-10-01,2023,10,4,33,15.333333333333334,5.0,1.84,1.0438040521731147,0.04,25.0,Maturing,0.0022906592008144567,Central,1.0083333333333333,1.82,7.0,38.9,1.46,1.1272298799317018,1.84,0.0,0.0,0.0,0.0,4-Wheelers,0.0,1.0,1.0,0,31.0,0,0,0,0,0,0,Mizoram,2-Wheelers,36,1958
2023-10-01,2023,10,4,33,0.0,0.0,0.0,0.0,0.0,28.0,Early,0.0,Central,1.0083333333333333,0.0,10.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,4-Wheelers,0.0,19.0,5.0,1,31.0,0,0,0,0,0,0,Mizoram,4-Wheelers,0,453
2023-10-01,2023,10,4,33,0.3333333333333333,-1.0,0.0,0.0,0.0,29.0,Early,0.0,Central,1.0083333333333333,0.0,10.0,0.0,-0.19,-0.19,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,25.0,11.0,1,12.0,0,0,0,0,0,0,Nagaland,2-Wheelers,0,471
2023-10-01,2023,10,4,33,0.0,0.0,0.0,0.0,0.0,28.0,Early,0.0,Central,1.0083333333333333,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,19.0,5.0,1,24.0,0,0,0,0,0,0,Nagaland,4-Wheelers,0,743
2023-10-01,2023,10,4,33,3252.6666666666665,0.3,5.55,1.8794650496471605,4.85,7.0,Advanced,0.25273606515652836,South,2.2380000000000004,2.48,1.0,97.43,-1.13,-1.13,5.55,1.53,3.63,3.63,1.5325568680981427,2-Wheelers,-0.1357,6.0,2.0,0,31.0,0,0,0,0,0,0,Odisha,2-Wheelers,3972,71596
2023-10-01,2023,10,4,33,125.66666666666667,0.29,1.53,0.9282193027394289,0.16,11.0,Maturing,0.09259259259259259,South,2.2380000000000004,0.68,2.0,23.53,-0.06,-0.06,5.55,1.53,3.63,3.63,1.5325568680981427,2-Wheelers,0.0,7.0,1.0,0,31.0,0,0,0,0,0,0,Odisha,4-Wheelers,130,8500
2023-10-01,2023,10,4,33,176.66666666666666,0.45,5.23,1.8293763327993617,0.24,21.0,Advanced,0.012534996182234664,West,5.14375,1.02,7.0,36.48,1.17,1.17,5.23,0.71,7.37,7.37,2.124653884501384,2-Wheelers,0.9973,5.0,1.0,0,31.0,0,0,0,0,0,0,Puducherry,2-Wheelers,197,3765
2023-10-01,2023,10,4,33,10.333333333333334,-0.3,0.71,0.5364933705145685,0.01,24.0,Developing,0.004985754985754986,West,5.14375,0.14,8.0,2.62,-0.39,-0.39,5.23,0.71,7.37,7.37,2.124653884501384,2-Wheelers,0.0,24.0,8.0,0,1.0,0,0,0,0,0,0,Puducherry,4-Wheelers,7,990
2023-10-01,2023,10,4,33,692.6666666666666,0.12,2.23,1.172482137234565,0.93,15.0,Maturing,0.048358360906082976,North,2.21375,1.01,2.0,27.91,0.34,0.34,2.23,0.82,2.72,2.72,1.3137236682850553,2-Wheelers,-0.0355,13.0,6.0,0,31.0,0,0,0,0,0,0,Punjab,2-Wheelers,760,34028
2023-10-01,2023,10,4,33,84.0,0.13,0.82,0.598836501088704,0.11,13.0,Developing,0.06695156695156695,North,2.21375,0.37,3.0,10.26,0.15,0.15,2.23,0.82,2.72,2.72,1.3137236682850553,2-Wheelers,0.0,12.0,4.0,0,31.0,0,0,0,0,0,0,Punjab,4-Wheelers,94,11396
2023-10-01,2023,10,4,33,4518.333333333333,0.13,4.73,1.7457155307266483,6.0,6.0,Advanced,0.3121659455332146,Central,1.0083333333333333,4.69,1.0,100.0,-0.62,-0.62,4.73,2.45,1.93,1.93,1.0750024230289759,2-Wheelers,-0.1752,12.0,3.0,0,20.0,0,0,0,0,0,0,Rajasthan,2-Wheelers,4906,103647
2023-10-01,2023,10,4,33,411.6666666666667,0.24,2.45,1.2383742310432684,0.57,8.0,Maturing,0.33048433048433046,Central,1.0083333333333333,2.43,2.0,51.8,0.16,0.16,4.73,2.45,1.93,1.93,1.0750024230289759,2-Wheelers,0.0,9.0,2.0,0,31.0,0,0,0,0,0,0,Rajasthan,4-Wheelers,464,18951
2023-10-01,2023,10,4,33,0.0,0.0,0.0,0.0,0.0,29.0,Early,0.0,Central,1.0083333333333333,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,16.0,4.0,1,,1,0,0,0,0,0,Sikkim,2-Wheelers,0,398
2023-10-01,2023,10,4,33,0.0,0.0,0.0,0.0,0.0,28.0,Early,0.0,Central,1.0083333333333333,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-Wheelers,0.0,19.0,5.0,1,,1,0,0,0,0,0,Sikkim,4-Wheelers,0,389
2023-10-01,2023,10,4,33,5977.0,0.26,4.94,1.7817091333745536,7.95,4.0,Advanced,0.41403665054721306,West,5.14375,0.96,4.0,34.31,0.48,0.48,4.94,1.96,2.52,2.52,1.2584609896100056,2-Wheelers,0.3696,8.0,2.0,0,31.0,0,0,0,0,0,0,Tamil Nadu,2-Wheelers,6507,131658
2023-10-01,2023,10,4,33,563.3333333333334,0.02,1.96,1.085189268335969,0.68,5.0,Maturing,0.396011396011396,West,5.14375,0.38,5.0,11.99,-0.46,-0.46,4.94,1.96,2.52,2.52,1.2584609896100056,2-Wheelers,0.0,18.0,6.0,0,31.0,0,0,0,0,0,0,Tamil Nadu,4-Wheelers,556,28342
2023-10-01,2023,10,4,33,18.666666666666668,-0.65,0.14,0.13102826240640408,0.01,26.0,Developing,0.0003817765334690761,Central,1.0083333333333333,0.14,8.0,2.96,-0.4,-0.4,0.14,0.6,0.23,0.23,0.20701416938432615,4-Wheelers,-0.7262,22.0,9.0,0,25.0,0,0,0,0,0,0,Tripura,2-Wheelers,6,4285
2023-10-01,2023,10,4,33,2.6666666666666665,0.0,0.6,0.4700036292457356,0.0,25.0,Developing,0.002136752136752137,Central,1.0083333333333333,0.6,7.0,12.68,-0.04,-0.04,0.14,0.6,0.23,0.23,0.20701416938432615,4-Wheelers,0.0,19.0,5.0,0,23.0,0,0,0,0,0,0,Tripura,4-Wheelers,3,497
2023-10-01,2023,10,4,33,3208.6666666666665,0.2,2.32,1.199964782928397,4.61,8.0,Maturing,0.24020106897429372,Central,1.0083333333333333,2.3,2.0,49.05,0.12,0.12,2.32,1.52,1.53,1.53,0.9282193027394289,2-Wheelers,0.1418,10.0,2.0,0,31.0,0,0,0,0,0,0,Uttar Pradesh,2-Wheelers,3775,162993
2023-10-01,2023,10,4,33,490.0,0.08,1.52,0.9242589015233319,0.63,7.0,Maturing,0.3646723646723647,Central,1.0083333333333333,1.51,1.0,32.14,-0.12,-0.12,2.32,1.52,1.53,1.53,0.9282193027394289,2-Wheelers,0.0,15.0,3.0,0,31.0,0,0,0,0,0,0,Uttar Pradesh,4-Wheelers,512,33774
2023-10-01,2023,10,4,33,336.3333333333333,0.46,2.76,1.324418957401803,0.47,19.0,Advanced,0.024370068719776025,North,2.21375,1.25,4.0,34.54,0.69,0.69,2.76,0.75,3.68,3.68,1.5432981099295553,2-Wheelers,0.2603,4.0,2.0,0,20.0,0,0,0,0,0,0,Uttarakhand,2-Wheelers,383,13890
2023-10-01,2023,10,4,33,38.0,0.13,0.75,0.5596157879354227,0.04,19.0,Developing,0.024216524216524215,North,2.21375,0.34,5.0,9.39,0.04,0.04,2.76,0.75,3.68,3.68,1.5432981099295553,2-Wheelers,0.0,12.0,4.0,0,25.0,0,0,0,0,0,0,Uttarakhand,4-Wheelers,34,4562
2023-10-01,2023,10,4,33,617.0,0.74,1.3,0.832909122935104,1.04,13.0,Maturing,0.05414863833036396,South,2.2380000000000004,0.58,4.0,19.3,0.46,0.46,1.3,2.39,0.54,0.54,0.43178241642553783,4-Wheelers,0.5429,3.0,1.0,0,31.0,0,0,0,0,0,0,West Bengal,2-Wheelers,851,65489
2023-10-01,2023,10,4,33,211.33333333333334,0.09,2.39,1.220829921392359,0.29,9.0,Maturing,0.16951566951566951,South,2.2380000000000004,1.07,1.0,39.34,-0.03,-0.03,1.3,2.39,0.54,0.54,0.43178241642553783,4-Wheelers,0.0,14.0,3.0,0,31.0,0,0,0,0,0,0,West Bengal,4-Wheelers,238,9972
2023-11-01,2023,11,4,34,1.3333333333333333,2.0,0.5,0.4054651081081644,0.0,30.0,Developing,0.00015782828282828284,South,2.493,0.2,5.0,0.0,0.25,0.25,0.5,0.59,0.85,0.85,0.6151856390902334,4-Wheelers,0.7708,3.0,1.0,0,20.0,0,0,0,0,0,0,Andaman and Nicobar Islands,2-Wheelers,3,598
